mode	error	time/s	<Ewe/V>	
3	0	1.434999963748851E+003	-2.0047178E+000
3	0	1.435499963736220E+003	-2.0075519E+000
3	0	1.435999963723589E+003	-2.0093403E+000
3	0	1.436499963710958E+003	-2.0014443E+000
3	0	1.436999963698327E+003	-2.0101955E+000
3	0	1.437499963685696E+003	-2.0310247E+000
3	0	1.437999963673064E+003	-2.0057819E+000
3	0	1.438499963660433E+003	-2.0062287E+000
3	0	1.438999963647802E+003	-2.0354066E+000
3	0	1.439499963635171E+003	-2.0405018E+000
3	0	1.439999963622540E+003	-2.0446832E+000
3	0	1.440499963609909E+003	-2.0352771E+000
3	0	1.440999963597278E+003	-2.0297124E+000
3	0	1.441499963584647E+003	-2.0244443E+000
3	0	1.441999963572016E+003	-2.0303559E+000
3	0	1.442499963559385E+003	-2.0247769E+000
3	0	1.442999963546754E+003	-2.0141363E+000
3	0	1.443499963534123E+003	-2.0060418E+000
3	0	1.443999963521492E+003	-2.0112171E+000
3	0	1.444499963508861E+003	-2.0144145E+000
3	0	1.444999963496230E+003	-2.0421875E+000
3	0	1.445499963483599E+003	-2.0466394E+000
3	0	1.445999963470967E+003	-2.0471430E+000
3	0	1.446499963458336E+003	-2.0568335E+000
3	0	1.446999963445705E+003	-2.0612485E+000
3	0	1.447499963433074E+003	-2.0549870E+000
3	0	1.447999963420443E+003	-2.0382392E+000
3	0	1.448499963407812E+003	-2.0405424E+000
3	0	1.448999963395181E+003	-2.0386820E+000
3	0	1.449499963382550E+003	-2.0226274E+000
3	0	1.449999963369919E+003	-2.0235786E+000
3	0	1.450499963357288E+003	-2.0117085E+000
3	0	1.450999963344657E+003	-2.0061929E+000
3	0	1.451499963332026E+003	-1.9858619E+000
3	0	1.451999963319395E+003	-1.9755777E+000
3	0	1.452499963306764E+003	-1.9904987E+000
3	0	1.452999963294133E+003	-2.0073209E+000
3	0	1.453499963281502E+003	-1.9989772E+000
3	0	1.453999963268870E+003	-1.9968977E+000
3	0	1.454499963256239E+003	-2.0221088E+000
3	0	1.454999963243608E+003	-2.0143368E+000
3	0	1.455499963230977E+003	-2.0078762E+000
3	0	1.455999963218346E+003	-2.0068583E+000
3	0	1.456499963205715E+003	-2.0097227E+000
3	0	1.456999963193084E+003	-2.0103903E+000
3	0	1.457499963180453E+003	-2.0071213E+000
3	0	1.457999963167822E+003	-2.0263541E+000
3	0	1.458499963155191E+003	-2.0106165E+000
3	0	1.458999963142560E+003	-2.0105786E+000
3	0	1.459499963129929E+003	-2.0296531E+000
3	0	1.459999963117298E+003	-2.0403512E+000
3	0	1.460499963104667E+003	-2.0290101E+000
3	0	1.460999963092036E+003	-2.0337164E+000
3	0	1.461499963079405E+003	-2.0204875E+000
3	0	1.461999963066773E+003	-2.0204077E+000
3	0	1.462499963054142E+003	-2.0198700E+000
3	0	1.462999963041511E+003	-2.0144668E+000
3	0	1.463499963028880E+003	-2.0123689E+000
3	0	1.463999963016249E+003	-2.0020185E+000
3	0	1.464499963003618E+003	-2.0090082E+000
3	0	1.464999962990987E+003	-2.0374024E+000
3	0	1.465499962978356E+003	-2.0271702E+000
3	0	1.465999962965725E+003	-2.0123320E+000
3	0	1.466499962953094E+003	-2.0151021E+000
3	0	1.466999962940463E+003	-2.0182240E+000
3	0	1.467499962927832E+003	-2.0261414E+000
3	0	1.467999962915201E+003	-2.0317190E+000
3	0	1.468499962902570E+003	-2.0454311E+000
3	0	1.468999962889939E+003	-2.0420187E+000
3	0	1.469499962877308E+003	-2.0380268E+000
3	0	1.469999962864676E+003	-2.0384054E+000
3	0	1.470499962852045E+003	-2.0204699E+000
3	0	1.470999962839414E+003	-2.0107453E+000
3	0	1.471499962826783E+003	-1.9945779E+000
3	0	1.471999962814152E+003	-1.9836000E+000
3	0	1.472499962801521E+003	-1.9835731E+000
3	0	1.472999962788890E+003	-2.0157158E+000
3	0	1.473499962776259E+003	-2.0196536E+000
3	0	1.473999962763628E+003	-2.0221539E+000
3	0	1.474499962750997E+003	-2.0182865E+000
3	0	1.474999962738366E+003	-2.0147047E+000
3	0	1.475499962725735E+003	-2.0245869E+000
3	0	1.475999962713104E+003	-2.0215259E+000
3	0	1.476499962700473E+003	-2.0075216E+000
3	0	1.476999962687842E+003	-2.0007327E+000
3	0	1.477499962675211E+003	-1.9877976E+000
3	0	1.477999962662579E+003	-1.9833566E+000
3	0	1.478499962649948E+003	-1.9984666E+000
3	0	1.478999962637317E+003	-1.9879478E+000
3	0	1.479499962624686E+003	-1.9814186E+000
3	0	1.479999962612055E+003	-1.9928225E+000
3	0	1.480499962599424E+003	-2.0270705E+000
3	0	1.480999962586793E+003	-2.0316174E+000
3	0	1.481499962574162E+003	-2.0488992E+000
3	0	1.481999962561531E+003	-2.0485277E+000
3	0	1.482499962548900E+003	-2.0591981E+000
3	0	1.482999962536269E+003	-2.0599158E+000
3	0	1.483499962523638E+003	-2.0428751E+000
3	0	1.483999962511007E+003	-2.0280793E+000
3	0	1.484499962498376E+003	-2.0248783E+000
3	0	1.484999962485745E+003	-2.0166080E+000
