mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	0	0	1	6.462055861169210E+002	-1.1200811E+000	-1.1184167E+000	-5.128337447292890E+001	-1.8066748E+000	37	5.7223600E-001	5.7356182E-002	-1.6906526E+000
2	0	0	1	6.465389861084986E+002	-1.1167471E+000	-1.1152041E+000	-4.846332455112332E+001	-1.8232245E+000	37	5.7081085E-001	5.4046497E-002	-1.6860149E+000
2	0	0	1	6.468888860996594E+002	-1.1132483E+000	-1.1157652E+000	-4.573752925426510E+001	-1.8395935E+000	37	5.6781101E-001	5.1032346E-002	-1.6835762E+000
2	0	0	1	6.472389860908152E+002	-1.1097473E+000	-1.1102402E+000	-4.291558957177358E+001	-1.8550427E+000	38	5.6546307E-001	4.7646612E-002	-1.6757033E+000
2	0	0	1	6.475723860823928E+002	-1.1064132E+000	-1.1049479E+000	-4.029810306641721E+001	-1.8688322E+000	38	5.6439364E-001	4.4527307E-002	-1.6693416E+000
2	0	0	1	6.479057860739704E+002	-1.1030791E+000	-1.1021353E+000	-3.776236359818435E+001	-1.8817639E+000	38	5.6187171E-001	4.1619234E-002	-1.6640069E+000
2	0	0	1	6.482391860655480E+002	-1.0997452E+000	-1.1046580E+000	-3.527488628161638E+001	-1.8938591E+000	38	5.5999404E-001	3.8966686E-002	-1.6646521E+000
2	0	0	1	6.485724860571281E+002	-1.0964124E+000	-1.0935682E+000	-3.286900086941841E+001	-1.9051348E+000	38	5.5792630E-001	3.5944495E-002	-1.6514945E+000
2	0	0	1	6.489057860487083E+002	-1.0930792E+000	-1.0915823E+000	-3.051652052708550E+001	-1.9156168E+000	38	5.5642545E-001	3.3311293E-002	-1.6480078E+000
2	0	0	1	6.492391860402859E+002	-1.0897454E+000	-1.0910662E+000	-2.820342129870517E+001	-1.9253237E+000	38	5.5314785E-001	3.0771801E-002	-1.6442142E+000
2	0	0	1	6.495725860318635E+002	-1.0864111E+000	-1.0897610E+000	-2.605276349903716E+001	-1.9342865E+000	38	5.5111402E-001	2.8391287E-002	-1.6408751E+000
2	0	0	1	6.499059860234411E+002	-1.0830773E+000	-1.0845294E+000	-2.387058882443989E+001	-1.9425259E+000	38	5.4901618E-001	2.5888355E-002	-1.6335456E+000
2	0	0	1	6.502393860150187E+002	-1.0797434E+000	-1.0810779E+000	-2.160567710529730E+001	-1.9500268E+000	38	5.4660153E-001	2.3357421E-002	-1.6276795E+000
2	0	0	1	6.505727860065963E+002	-1.0764092E+000	-1.0832803E+000	-1.956219224306182E+001	-1.9568089E+000	38	5.4371458E-001	2.1191338E-002	-1.6269948E+000
2	0	0	1	6.509060859981764E+002	-1.0730764E+000	-1.0732037E+000	-1.765538057732292E+001	-1.9629338E+000	38	5.4118609E-001	1.8947819E-002	-1.6143898E+000
2	0	0	1	6.512393859897566E+002	-1.0697429E+000	-1.0686353E+000	-1.573953773930612E+001	-1.9684210E+000	38	5.3885072E-001	1.6819827E-002	-1.6074860E+000
2	0	0	1	6.515727859813342E+002	-1.0664093E+000	-1.0667928E+000	-1.382469516904342E+001	-1.9732704E+000	38	5.3570849E-001	1.4748086E-002	-1.6025014E+000
2	0	0	1	6.519061859729118E+002	-1.0630753E+000	-1.0656216E+000	-1.200448441451643E+001	-1.9774971E+000	38	5.3280723E-001	1.2792238E-002	-1.5984288E+000
2	0	0	1	6.522395859644894E+002	-1.0597413E+000	-1.0605133E+000	-1.030117430005618E+001	-1.9811372E+000	38	5.2972478E-001	1.0924532E-002	-1.5902381E+000
2	0	0	1	6.525729859560670E+002	-1.0564071E+000	-1.0569801E+000	-8.677239270303147E+000	-1.9842228E+000	38	5.2628583E-001	9.1716694E-003	-1.5832660E+000
2	0	0	1	6.529063859476446E+002	-1.0530732E+000	-1.0540477E+000	-7.150585981341067E+000	-1.9867837E+000	38	5.2297622E-001	7.5370586E-003	-1.5770240E+000
2	0	0	1	6.532396859392247E+002	-1.0497403E+000	-1.0506091E+000	-5.703747678476056E+000	-1.9888493E+000	38	5.1891637E-001	5.9924093E-003	-1.5695255E+000
2	0	0	1	6.535896859303830E+002	-1.0462402E+000	-1.0459586E+000	-4.161193310572109E+000	-1.9904909E+000	38	5.1417565E-001	4.3524359E-003	-1.5601343E+000
2	0	0	1	6.539397859215387E+002	-1.0427393E+000	-1.0429590E+000	-2.584654830019687E+000	-1.9916110E+000	39	5.0790328E-001	2.6956890E-003	-1.5508623E+000
2	0	0	1	6.542731859131163E+002	-1.0394049E+000	-1.0403087E+000	-9.468573709360086E-001	-1.9921212E+000	39	4.9985960E-001	9.8502403E-004	-1.5401683E+000
2	0	0	1	6.546065859046939E+002	-1.0360712E+000	-1.0357953E+000	8.707834109791541E-001	-1.9920535E+000	39	4.8802567E-001	-9.0195338E-004	-1.5238210E+000
2	1	0	1	6.549398858962741E+002	-1.0327383E+000	-1.0323642E+000	2.930299137086884E+000	-1.9913378E+000	39	4.7036391E-001	-3.0251360E-003	-1.5027282E+000
2	1	0	1	6.552731858878542E+002	-1.0294051E+000	-1.0299215E+000	5.307605664701072E+000	-1.9898796E+000	39	4.4643116E-001	-5.4664174E-003	-1.4763527E+000
2	1	0	1	6.556065858794318E+002	-1.0260714E+000	-1.0268869E+000	7.979078238672411E+000	-1.9875767E+000	39	4.1684613E-001	-8.1936112E-003	-1.4437331E+000
2	1	0	1	6.559566858705875E+002	-1.0225700E+000	-1.0224878E+000	1.077930744137644E+001	-1.9841706E+000	39	3.8085040E-001	-1.1021710E-002	-1.4033382E+000
2	1	0	1	6.563067858617433E+002	-1.0190693E+000	-1.0185833E+000	1.301725922888934E+001	-1.9799205E+000	38	3.4643966E-001	-1.3259163E-002	-1.3650229E+000
2	1	0	1	6.566400858533234E+002	-1.0157362E+000	-1.0168951E+000	1.383908558198159E+001	-1.9753621E+000	38	3.2333064E-001	-1.4072898E-002	-1.3402257E+000
2	1	0	1	6.569733858449035E+002	-1.0124031E+000	-1.0131056E+000	1.288380120270421E+001	-1.9708430E+000	38	3.0689389E-001	-1.3052652E-002	-1.3199995E+000
2	1	0	1	6.573067858364811E+002	-1.0090692E+000	-1.0078278E+000	1.085956036720773E+001	-1.9668349E+000	38	2.9887295E-001	-1.0944567E-002	-1.3067007E+000
2	1	0	1	6.576401858280587E+002	-1.0057350E+000	-1.0069771E+000	9.161734578611771E+000	-1.9634484E+000	38	2.9445148E-001	-9.2256572E-003	-1.3014286E+000
2	1	0	1	6.579735858196364E+002	-1.0024014E+000	-1.0020182E+000	8.030470690457378E+000	-1.9605289E+000	38	2.9115590E-001	-8.0466783E-003	-1.2931741E+000
2	1	0	1	6.583069858112140E+002	-9.9906689E-001	-1.0005513E+000	7.390875175620153E+000	-1.9578984E+000	38	2.8873479E-001	-7.3949499E-003	-1.2892861E+000
2	1	0	1	6.586403858027916E+002	-9.9573332E-001	-9.9567819E-001	7.056814548744654E+000	-1.9554266E+000	38	2.8536353E-001	-7.0263161E-003	-1.2810417E+000
2	1	0	1	6.589736857943717E+002	-9.9240029E-001	-9.9284434E-001	6.942405397928638E+000	-1.9530287E+000	38	2.8249463E-001	-6.8927282E-003	-1.2753390E+000
2	1	0	1	6.593069857859518E+002	-9.8906726E-001	-9.8958969E-001	6.951929383859124E+000	-1.9506454E+000	38	2.7899161E-001	-6.8795579E-003	-1.2685813E+000
2	1	0	1	6.596403857775294E+002	-9.8573327E-001	-9.8620570E-001	7.096248033917391E+000	-1.9482340E+000	38	2.7595785E-001	-6.9983602E-003	-1.2621635E+000
2	1	0	1	6.599737857691071E+002	-9.8239905E-001	-9.8043966E-001	7.352428107906348E+000	-1.9457566E+000	38	2.7171114E-001	-7.2086123E-003	-1.2521508E+000
2	1	0	1	6.603071857606847E+002	-9.7906536E-001	-9.7870743E-001	7.687218909134515E+000	-1.9431800E+000	38	2.6814929E-001	-7.5235381E-003	-1.2468567E+000
2	1	0	1	6.606405857522623E+002	-9.7573102E-001	-9.7632915E-001	8.102250972374705E+000	-1.9404763E+000	38	2.6373354E-001	-7.9104640E-003	-1.2400627E+000
2	1	0	1	6.609739857438399E+002	-9.7239733E-001	-9.7270942E-001	8.615761679444802E+000	-1.9376161E+000	38	2.5944179E-001	-8.3806328E-003	-1.2321513E+000
2	1	0	1	6.613072857354200E+002	-9.6906424E-001	-9.7119635E-001	9.187038476540145E+000	-1.9345760E+000	38	2.5330898E-001	-8.9224186E-003	-1.2245053E+000
2	1	0	1	6.616405857270001E+002	-9.6573114E-001	-9.6704978E-001	9.788173954622721E+000	-1.9313401E+000	38	2.4544406E-001	-9.4656516E-003	-1.2124939E+000
2	1	0	1	6.619739857185778E+002	-9.6239716E-001	-9.6421748E-001	1.042099723595123E+001	-1.9278984E+000	38	2.3031667E-001	-1.0048108E-002	-1.1945342E+000
2	1	0	1	6.623073857101554E+002	-9.5906305E-001	-9.6260446E-001	1.103189935639631E+001	-1.9242500E+000	38	1.6615885E-001	-1.0619355E-002	-1.1287633E+000
2	1	0	1	6.626407857017330E+002	-9.5572937E-001	-9.5614731E-001	1.168325548946603E+001	-1.9203919E+000	38	3.8947721E-003	-1.1170913E-002	-9.6004206E-001
2	1	0	1	6.629741856933106E+002	-9.5239520E-001	-9.5365077E-001	1.253879840916187E+001	-1.9162804E+000	38	-4.4874513E-001	-1.1957635E-002	-5.0490564E-001
2	1	0	0	6.631741856882581E+002	-9.5039505E-001	-9.5412058E-001	1.295440561919857E+001	-1.9137089E+000	38	-7.7269226E-001	-1.2360065E-002	-1.8142831E-001
2	1	0	0	6.631971856876771E+002	-9.4989502E-001	-9.5169294E-001	1.339687693119049E+001	-1.9134048E+000	38	-7.8847528E-001	-1.2749713E-002	-1.6321766E-001
2	0	0	0	7.572277833122644E+002	-1.2635976E+000	-1.2656782E+000	-2.119469070434570E+002	-7.5454097E-003	37	6.4397013E-001	2.6825657E-001	-1.9096483E+000
2	0	0	1	7.574111833076313E+002	-1.2617645E+000	-1.2626638E+000	-2.075897463403890E+002	-4.5652002E-002	37	6.4177853E-001	2.6211607E-001	-1.9044423E+000
2	0	0	1	7.577445832992089E+002	-1.2584304E+000	-1.2596927E+000	-2.034275507570092E+002	-1.1406566E-001	37	6.4008719E-001	2.5625619E-001	-1.8997798E+000
2	0	0	1	7.580779832907865E+002	-1.2550962E+000	-1.2554221E+000	-1.992233721802420E+002	-1.8108951E-001	37	6.3872725E-001	2.5010943E-001	-1.8941493E+000
2	0	0	1	7.584112832823666E+002	-1.2517633E+000	-1.2530464E+000	-1.951740465027460E+002	-2.4672201E-001	37	6.3671631E-001	2.4456213E-001	-1.8897626E+000
2	0	0	1	7.587445832739468E+002	-1.2484303E+000	-1.2495086E+000	-1.912217047365380E+002	-3.1102049E-001	37	6.3594717E-001	2.3893316E-001	-1.8854558E+000
2	0	0	1	7.590779832655244E+002	-1.2450966E+000	-1.2438848E+000	-1.871478109148137E+002	-3.7400454E-001	37	6.3452691E-001	2.3279032E-001	-1.8784118E+000
2	0	0	1	7.594113832571020E+002	-1.2417622E+000	-1.2425848E+000	-1.831333486086678E+002	-4.3563947E-001	37	6.3283718E-001	2.2755872E-001	-1.8754220E+000
2	0	0	1	7.597447832486796E+002	-1.2384285E+000	-1.2396407E+000	-1.791410008698513E+002	-4.9593759E-001	37	6.3150024E-001	2.2207049E-001	-1.8711410E+000
2	0	0	1	7.600781832402572E+002	-1.2350943E+000	-1.2380381E+000	-1.751426228801801E+002	-5.5490273E-001	37	6.3016403E-001	2.1683323E-001	-1.8682021E+000
2	0	0	1	7.604115832318348E+002	-1.2317603E+000	-1.2314734E+000	-1.713015449994943E+002	-6.1256069E-001	37	6.2866801E-001	2.1095331E-001	-1.8601415E+000
2	0	0	1	7.607448832234149E+002	-1.2284275E+000	-1.2289660E+000	-1.673770934569689E+002	-6.6890776E-001	37	6.2751597E-001	2.0570076E-001	-1.8564820E+000
2	0	0	1	7.610781832149951E+002	-1.2250942E+000	-1.2266204E+000	-1.636297709234345E+002	-7.2397798E-001	37	6.2589574E-001	2.0071162E-001	-1.8525162E+000
2	0	0	1	7.614115832065727E+002	-1.2217606E+000	-1.2214015E+000	-1.597686487320500E+002	-7.7779603E-001	37	6.2423688E-001	1.9514166E-001	-1.8456383E+000
2	0	0	1	7.617449831981503E+002	-1.2184261E+000	-1.2176538E+000	-1.558715571128932E+002	-8.3031958E-001	37	6.2278169E-001	1.8979758E-001	-1.8404355E+000
2	0	0	1	7.620783831897279E+002	-1.2150925E+000	-1.2192941E+000	-1.521393339570495E+002	-8.8157398E-001	37	6.2111688E-001	1.8550259E-001	-1.8404109E+000
2	0	0	1	7.624117831813055E+002	-1.2117581E+000	-1.2107131E+000	-1.482188155882222E+002	-9.3155068E-001	37	6.1947799E-001	1.7945047E-001	-1.8301911E+000
2	0	0	1	7.627451831728831E+002	-1.2084243E+000	-1.2107303E+000	-1.444088308252474E+002	-9.8024803E-001	37	6.1852366E-001	1.7484015E-001	-1.8292539E+000
2	0	0	1	7.630784831644633E+002	-1.2050914E+000	-1.2052189E+000	-1.404823715105372E+002	-1.0276431E+000	37	6.1647290E-001	1.6931202E-001	-1.8216918E+000
2	0	0	1	7.634117831560434E+002	-1.2017583E+000	-1.1997668E+000	-1.368668731706503E+002	-1.0737805E+000	37	6.1533821E-001	1.6420832E-001	-1.8151050E+000
2	0	0	1	7.637451831476210E+002	-1.1984245E+000	-1.1983768E+000	-1.331429450883496E+002	-1.1187067E+000	37	6.1328483E-001	1.5955542E-001	-1.8116616E+000
2	0	0	1	7.640785831391986E+002	-1.1950902E+000	-1.1962568E+000	-1.294801638525867E+002	-1.1624038E+000	37	6.1210018E-001	1.5489152E-001	-1.8083570E+000
2	0	0	1	7.644119831307762E+002	-1.1917565E+000	-1.1911483E+000	-1.257237481352531E+002	-1.2048594E+000	37	6.1039507E-001	1.4975563E-001	-1.8015434E+000
2	0	0	1	7.647453831223538E+002	-1.1884222E+000	-1.1906661E+000	-1.221422364271871E+002	-1.2460941E+000	37	6.0843188E-001	1.4543062E-001	-1.7990980E+000
2	0	0	1	7.650787831139314E+002	-1.1850883E+000	-1.1843987E+000	-1.184501231988368E+002	-1.2861180E+000	37	6.0720402E-001	1.4029217E-001	-1.7916026E+000
2	0	0	1	7.654120831055116E+002	-1.1817555E+000	-1.1760632E+000	-1.148782300041926E+002	-1.3249208E+000	37	6.0597247E-001	1.3510406E-001	-1.7820356E+000
2	0	0	1	7.657453830970917E+002	-1.1784223E+000	-1.1808714E+000	-1.112856143234409E+002	-1.3625333E+000	37	6.0396922E-001	1.3141400E-001	-1.7848406E+000
2	0	0	1	7.660787830886693E+002	-1.1750885E+000	-1.1782006E+000	-1.077539950522901E+002	-1.3989625E+000	37	6.0193110E-001	1.2695582E-001	-1.7801317E+000
2	0	0	1	7.664121830802469E+002	-1.1717540E+000	-1.1757941E+000	-1.041956786298786E+002	-1.4342088E+000	37	6.0051286E-001	1.2251267E-001	-1.7763070E+000
2	0	0	1	7.667455830718245E+002	-1.1684204E+000	-1.1698387E+000	-1.007050682061722E+002	-1.4682852E+000	37	5.9906018E-001	1.1780868E-001	-1.7688988E+000
2	0	0	1	7.670789830634021E+002	-1.1650863E+000	-1.1660752E+000	-9.725638784506077E+001	-1.5012084E+000	37	5.9734428E-001	1.1340827E-001	-1.7634195E+000
2	0	0	1	7.674123830549797E+002	-1.1617522E+000	-1.1623118E+000	-9.369753304762531E+001	-1.5329587E+000	37	5.9581703E-001	1.0890575E-001	-1.7581289E+000
2	0	0	1	7.677456830465599E+002	-1.1584196E+000	-1.1590942E+000	-9.029443607699272E+001	-1.5635433E+000	37	5.9381753E-001	1.0465976E-001	-1.7529118E+000
2	0	0	1	7.680789830381400E+002	-1.1550863E+000	-1.1562594E+000	-8.692904622458070E+001	-1.5929981E+000	37	5.9228289E-001	1.0051253E-001	-1.7485423E+000
2	0	0	1	7.684123830297176E+002	-1.1517524E+000	-1.1537204E+000	-8.348096717172621E+001	-1.6213268E+000	37	5.9046453E-001	9.6313693E-002	-1.7441850E+000
2	0	0	1	7.687457830212952E+002	-1.1484184E+000	-1.1486146E+000	-8.020058307239947E+001	-1.6485349E+000	37	5.8826965E-001	9.2119567E-002	-1.7368844E+000
2	0	0	1	7.690791830128728E+002	-1.1450843E+000	-1.1440790E+000	-7.683889317759690E+001	-1.6746354E+000	37	5.8654380E-001	8.7909758E-002	-1.7306228E+000
2	0	0	1	7.694125830044504E+002	-1.1417501E+000	-1.1416980E+000	-7.348368380725310E+001	-1.6996185E+000	37	5.8511668E-001	8.3896175E-002	-1.7268147E+000
2	0	0	1	7.697459829960280E+002	-1.1384163E+000	-1.1404750E+000	-7.032928255913157E+001	-1.7235156E+000	37	5.8292204E-001	8.0208793E-002	-1.7233970E+000
2	0	0	1	7.700792829876082E+002	-1.1350833E+000	-1.1324571E+000	-6.707054122951489E+001	-1.7463400E+000	37	5.8123124E-001	7.5954512E-002	-1.7136884E+000
2	0	0	1	7.704126829791858E+002	-1.1317494E+000	-1.1323612E+000	-6.394163590044917E+001	-1.7681061E+000	37	5.7917315E-001	7.2405025E-002	-1.7115343E+000
2	0	0	1	7.707459829707659E+002	-1.1284164E+000	-1.1286358E+000	-6.081111994024133E+001	-1.7888227E+000	37	5.7712585E-001	6.8633609E-002	-1.7057617E+000
2	0	0	1	7.710793829623435E+002	-1.1250823E+000	-1.1256599E+000	-5.778418000709883E+001	-1.8085204E+000	37	5.7549220E-001	6.5045334E-002	-1.7011521E+000
2	0	0	1	7.714127829539211E+002	-1.1217484E+000	-1.1219205E+000	-5.476832672837787E+001	-1.8272111E+000	37	5.7327610E-001	6.1445706E-002	-1.6951966E+000
2	0	0	1	7.717461829454987E+002	-1.1184142E+000	-1.1193506E+000	-5.181338994196676E+001	-1.8449041E+000	37	5.7132900E-001	5.7997346E-002	-1.6906796E+000
2	0	0	1	7.720795829370763E+002	-1.1150804E+000	-1.1151816E+000	-4.887772293864793E+001	-1.8616174E+000	37	5.6939858E-001	5.4507535E-002	-1.6845801E+000
2	0	0	1	7.724128829286565E+002	-1.1117476E+000	-1.1123444E+000	-4.606555184961643E+001	-1.8773665E+000	37	5.6730199E-001	5.1240757E-002	-1.6796464E+000
2	0	0	1	7.727628829198147E+002	-1.1082472E+000	-1.1079378E+000	-4.313061026040805E+001	-1.8928910E+000	37	5.6506717E-001	4.7786035E-002	-1.6730050E+000
2	0	0	1	7.731129829109705E+002	-1.1047463E+000	-1.1054772E+000	-4.025720352140570E+001	-1.9074470E+000	38	5.6272066E-001	4.4503421E-002	-1.6681979E+000
2	0	0	1	7.734463829025481E+002	-1.1014123E+000	-1.1014179E+000	-3.763621872843086E+001	-1.9203641E+000	38	5.6061757E-001	4.1453205E-002	-1.6620355E+000
2	0	0	1	7.737797828941257E+002	-1.0980784E+000	-1.0974777E+000	-3.505376044953325E+001	-1.9324149E+000	38	5.5818385E-001	3.8470719E-002	-1.6556616E+000
2	0	0	1	7.741130828857058E+002	-1.0947455E+000	-1.0945754E+000	-3.253098761945517E+001	-1.9436117E+000	38	5.5606735E-001	3.5607617E-002	-1.6506428E+000
2	0	0	1	7.744463828772859E+002	-1.0914122E+000	-1.0912548E+000	-3.009641848868782E+001	-1.9539820E+000	38	5.5421066E-001	3.2842863E-002	-1.6454655E+000
2	0	0	1	7.747797828688635E+002	-1.0880784E+000	-1.0894140E+000	-2.778530103099173E+001	-1.9635664E+000	38	5.5188113E-001	3.0269695E-002	-1.6412952E+000
2	0	0	1	7.751131828604412E+002	-1.0847441E+000	-1.0861664E+000	-2.543982239598427E+001	-1.9723752E+000	38	5.4987192E-001	2.7631881E-002	-1.6360383E+000
2	0	0	1	7.754465828520188E+002	-1.0814104E+000	-1.0814364E+000	-2.319533231306104E+001	-1.9804183E+000	38	5.4662573E-001	2.5084276E-002	-1.6280621E+000
2	0	0	1	7.757799828435964E+002	-1.0780762E+000	-1.0766795E+000	-2.104405480779781E+001	-1.9877307E+000	38	5.4449904E-001	2.2657702E-002	-1.6211785E+000
2	0	0	1	7.761133828351740E+002	-1.0747423E+000	-1.0727427E+000	-1.897095729254903E+001	-1.9943398E+000	38	5.4192579E-001	2.0350955E-002	-1.6146685E+000
2	0	0	1	7.764466828267541E+002	-1.0714092E+000	-1.0713065E+000	-1.694044169812224E+001	-2.0002637E+000	38	5.3903139E-001	1.8148405E-002	-1.6103379E+000
2	0	0	1	7.767799828183342E+002	-1.0680761E+000	-1.0682890E+000	-1.491566873473579E+001	-2.0055113E+000	38	5.3660077E-001	1.5934246E-002	-1.6048899E+000
2	0	0	1	7.771133828099119E+002	-1.0647424E+000	-1.0640502E+000	-1.295459618321280E+001	-2.0100954E+000	38	5.3357381E-001	1.3784341E-002	-1.5976241E+000
2	0	0	1	7.774467828014895E+002	-1.0614082E+000	-1.0639474E+000	-1.111557399645831E+001	-2.0140457E+000	38	5.3020459E-001	1.1826387E-002	-1.5941520E+000
2	0	0	1	7.777801827930671E+002	-1.0580744E+000	-1.0566546E+000	-9.362996070236868E+000	-2.0174000E+000	38	5.2687389E-001	9.8934527E-003	-1.5835285E+000
2	0	0	1	7.781135827846447E+002	-1.0547401E+000	-1.0534519E+000	-7.744222147593598E+000	-2.0201967E+000	38	5.2359742E-001	8.1581660E-003	-1.5770493E+000
2	0	0	1	7.784469827762223E+002	-1.0514063E+000	-1.0532571E+000	-6.218292287055753E+000	-2.0224688E+000	38	5.1942021E-001	6.5494603E-003	-1.5726774E+000
2	0	0	1	7.787968827673831E+002	-1.0479075E+000	-1.0486141E+000	-4.644232443211237E+000	-2.0242991E+000	38	5.1491356E-001	4.8700077E-003	-1.5635277E+000
2	0	0	1	7.791469827585388E+002	-1.0444061E+000	-1.0426416E+000	-3.071428245904816E+000	-2.0256052E+000	39	5.0933373E-001	3.2023990E-003	-1.5519754E+000
2	0	0	1	7.794803827501164E+002	-1.0410724E+000	-1.0405818E+000	-1.460756581381535E+000	-2.0263047E+000	39	5.0156814E-001	1.5200367E-003	-1.5421500E+000
2	0	0	1	7.798137827416940E+002	-1.0377381E+000	-1.0378848E+000	2.931718565327543E-001	-2.0264421E+000	39	4.9101901E-001	-3.0427863E-004	-1.5289038E+000
2	1	0	1	7.801471827332716E+002	-1.0344044E+000	-1.0353413E+000	2.264239611726431E+000	-2.0259562E+000	39	4.7574565E-001	-2.3442607E-003	-1.5110869E+000
2	1	0	1	7.804804827248518E+002	-1.0310713E+000	-1.0296329E+000	4.508822288316821E+000	-2.0247662E+000	39	4.5491931E-001	-4.6424321E-003	-1.4845523E+000
2	1	0	1	7.808137827164319E+002	-1.0277382E+000	-1.0297807E+000	7.070173062800336E+000	-2.0227723E+000	39	4.2685121E-001	-7.2807283E-003	-1.4566319E+000
2	1	0	1	7.811471827080095E+002	-1.0244043E+000	-1.0244308E+000	9.820496859331399E+000	-2.0198801E+000	39	3.9319658E-001	-1.0060419E-002	-1.4176273E+000
2	1	0	1	7.814805826995871E+002	-1.0210701E+000	-1.0238897E+000	1.233402998057355E+001	-2.0161119E+000	38	3.5926002E-001	-1.2628686E-002	-1.3831496E+000
2	1	0	1	7.818139826911647E+002	-1.0177366E+000	-1.0165474E+000	1.403699077716411E+001	-2.0116503E+000	38	3.3165091E-001	-1.4269267E-002	-1.3481984E+000
2	1	0	1	7.821473826827423E+002	-1.0144023E+000	-1.0141692E+000	1.422245194950034E+001	-2.0068834E+000	38	3.1128600E-001	-1.4423973E-002	-1.3254552E+000
2	1	0	1	7.824807826743199E+002	-1.0110683E+000	-1.0112981E+000	1.273266884133505E+001	-2.0023479E+000	38	2.9990670E-001	-1.2876524E-002	-1.3112048E+000
2	1	0	1	7.828140826659001E+002	-1.0077354E+000	-1.0089990E+000	1.063361349558963E+001	-1.9984260E+000	38	2.9461017E-001	-1.0729305E-002	-1.3036091E+000
2	1	0	1	7.831473826574802E+002	-1.0044023E+000	-1.0038499E+000	9.056207341911318E+000	-1.9951149E+000	38	2.9121241E-001	-9.0910727E-003	-1.2950623E+000
2	1	0	1	7.834807826490578E+002	-1.0010685E+000	-1.0022264E+000	8.064825224646114E+000	-1.9922273E+000	38	2.8822777E-001	-8.0827801E-003	-1.2904541E+000
2	1	0	1	7.838141826406354E+002	-9.9773413E-001	-9.9895895E-001	7.498048092475472E+000	-1.9895915E+000	38	2.8569695E-001	-7.4902424E-003	-1.2846559E+000
2	1	0	1	7.841475826322130E+002	-9.9440044E-001	-9.9486488E-001	7.220727543291304E+000	-1.9870924E+000	38	2.8260073E-001	-7.1836482E-003	-1.2774656E+000
2	1	0	1	7.844809826237906E+002	-9.9106610E-001	-9.9190116E-001	7.123036023418571E+000	-1.9846551E+000	38	2.7932769E-001	-7.0653479E-003	-1.2712288E+000
2	1	0	1	7.848143826153682E+002	-9.8773229E-001	-9.9003303E-001	7.167682090797527E+000	-1.9822246E+000	38	2.7721792E-001	-7.0962422E-003	-1.2672510E+000
2	1	0	1	7.851476826069484E+002	-9.8439944E-001	-9.8532099E-001	7.325664284896007E+000	-1.9797593E+000	38	2.7407759E-001	-7.2181309E-003	-1.2593986E+000
2	1	0	1	7.854809825985285E+002	-9.8106629E-001	-9.8241216E-001	7.593645305717132E+000	-1.9772218E+000	38	2.6982525E-001	-7.4600894E-003	-1.2522374E+000
2	1	0	1	7.858143825901061E+002	-9.7773230E-001	-9.7792542E-001	7.932095339937575E+000	-1.9745789E+000	38	2.6599616E-001	-7.7569978E-003	-1.2439215E+000
2	1	0	1	7.861477825816837E+002	-9.7439814E-001	-9.7418523E-001	8.379246320347534E+000	-1.9718040E+000	38	2.6194668E-001	-8.1629381E-003	-1.2361319E+000
2	1	0	1	7.864811825732613E+002	-9.7106433E-001	-9.7354805E-001	8.889148554226608E+000	-1.9688708E+000	38	2.5759941E-001	-8.6540133E-003	-1.2311475E+000
2	1	0	1	7.868145825648389E+002	-9.6773005E-001	-9.6811014E-001	9.443929001313506E+000	-1.9657599E+000	38	2.5113043E-001	-9.1427639E-003	-1.2192405E+000
2	1	0	1	7.871479825564165E+002	-9.6439630E-001	-9.6721160E-001	1.002934092998015E+001	-1.9624568E+000	38	2.4162024E-001	-9.7004948E-003	-1.2088318E+000
2	1	0	1	7.874812825479967E+002	-9.6106333E-001	-9.6175838E-001	1.060914288888017E+001	-1.9589598E+000	38	2.1212392E-001	-1.0203432E-002	-1.1738822E+000
2	1	0	1	7.878145825395768E+002	-9.5773017E-001	-9.5672160E-001	1.117912186269874E+001	-1.9552715E+000	38	1.0489672E-001	-1.0695308E-002	-1.0616183E+000
2	1	0	1	7.881479825311544E+002	-9.5439619E-001	-9.5181853E-001	1.188602469064627E+001	-1.9513677E+000	38	-1.2581496E-001	-1.1313339E-002	-8.2600355E-001
2	1	0	1	7.884480825235732E+002	-9.5139521E-001	-9.5136839E-001	1.264962629248430E+001	-1.9476421E+000	38	-6.7444313E-001	-1.2034454E-002	-2.7692527E-001
2	1	0	0	7.885709825204685E+002	-9.4989502E-001	-9.4314390E-001	1.359128872040779E+001	-1.9460615E+000	38	-7.8632975E-001	-1.2818541E-002	-1.5681416E-001
