mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	1	0	1	2.634597957768710E+002	-9.9475747E-001	-9.9559373E-001	2.661164840036051E+001	-1.6885095E+000	38	2.2866684E-001	-2.6494389E-002	-1.2242606E+000
2	1	0	1	2.637931957684486E+002	-9.9142349E-001	-9.9080938E-001	2.790855364854008E+001	-1.6793469E+000	38	6.4817164E-003	-2.7652057E-002	-9.9729109E-001
2	1	0	1	2.641264957600288E+002	-9.8809063E-001	-9.8615497E-001	2.849169583195373E+001	-1.6699007E+000	38	-8.9325178E-001	-2.8097227E-002	-9.2903197E-002
2	1	0	1	2.644598957516064E+002	-9.8475653E-001	-9.8585975E-001	3.073992824761365E+001	-1.6599556E+000	38	-1.0489967E+000	-3.0305259E-002	6.3136935E-002
2	1	0	1	2.647931957431865E+002	-9.8142362E-001	-9.8469365E-001	3.280029674725176E+001	-1.6492926E+000	38	-1.0712398E+000	-3.2298245E-002	8.6546183E-002
2	1	0	1	2.651265957347641E+002	-9.7808957E-001	-9.7808272E-001	3.451941801907230E+001	-1.6379981E+000	38	-1.0803342E+000	-3.3762846E-002	1.0225147E-001
2	1	0	1	2.654599957263417E+002	-9.7475564E-001	-9.7525036E-001	3.609675622857057E+001	-1.6261544E+000	38	-1.0845214E+000	-3.5203375E-002	1.0927105E-001
2	1	0	1	2.657933957179193E+002	-9.7142166E-001	-9.7320116E-001	3.749716240251553E+001	-1.6138153E+000	38	-1.0889398E+000	-3.6492281E-002	1.1573863E-001
2	1	0	1	2.661267957094969E+002	-9.6808749E-001	-9.6582836E-001	3.879051744118840E+001	-1.6010298E+000	38	-1.0934554E+000	-3.7464980E-002	1.2762707E-001
2	1	0	1	2.664601957010746E+002	-9.6475369E-001	-9.6709430E-001	4.002921393819258E+001	-1.5878215E+000	38	-1.0978950E+000	-3.8712025E-002	1.3080072E-001
2	1	0	1	2.667934956926547E+002	-9.6142048E-001	-9.6087247E-001	4.114774408864616E+001	-1.5742242E+000	38	-1.1012747E+000	-3.9537735E-002	1.4040226E-001
2	1	0	1	2.671267956842348E+002	-9.5808762E-001	-9.6105516E-001	4.221174397631307E+001	-1.5602633E+000	38	-1.1050807E+000	-4.0567815E-002	1.4402556E-001
2	1	0	1	2.674601956758124E+002	-9.5475352E-001	-9.5762527E-001	4.326562513588006E+001	-1.5459450E+000	38	-1.1077880E+000	-4.1432258E-002	1.5016270E-001
2	1	0	1	2.677768956678119E+002	-9.5158666E-001	-9.4910043E-001	4.424000450046435E+001	-1.5320307E+000	38	-1.1105331E+000	-4.1988209E-002	1.6143268E-001
2	1	0	0	2.679189956642222E+002	-9.4991910E-001	-9.4371784E-001	4.536884706670588E+001	-1.5257069E+000	38	-1.1124927E+000	-4.2815391E-002	1.6877484E-001
2	0	0	0	3.579471933899185E+002	-1.2169498E+000	-1.2179716E+000	-1.995168911803002E+002	-7.1017966E-003	37	6.3509810E-001	2.4300590E-001	-1.8530697E+000
2	0	0	1	3.581305933852855E+002	-1.2151167E+000	-1.2153188E+000	-1.967803515899888E+002	-4.3215804E-002	37	6.3374317E-001	2.3915087E-001	-1.8490620E+000
2	0	0	1	3.584639933768631E+002	-1.2117823E+000	-1.2122238E+000	-1.922727568926639E+002	-1.0796667E-001	37	6.3204920E-001	2.3307760E-001	-1.8442730E+000
2	0	0	1	3.587973933684407E+002	-1.2084484E+000	-1.2086713E+000	-1.878638255472029E+002	-1.7123207E-001	37	6.3071895E-001	2.2706562E-001	-1.8393903E+000
2	0	0	1	3.591306933600208E+002	-1.2051156E+000	-1.2056772E+000	-1.839065264826180E+002	-2.3309283E-001	37	6.2921542E-001	2.2173190E-001	-1.8348925E+000
2	0	0	1	3.594639933516009E+002	-1.2017825E+000	-1.2023492E+000	-1.795843371669511E+002	-2.9356802E-001	37	6.2764800E-001	2.1592309E-001	-1.8299972E+000
2	0	0	1	3.597973933431786E+002	-1.1984488E+000	-1.1998006E+000	-1.753425385896544E+002	-3.5263446E-001	37	6.2612504E-001	2.1037608E-001	-1.8259256E+000
2	0	0	1	3.601307933347562E+002	-1.1951144E+000	-1.1956522E+000	-1.711230620498598E+002	-4.1029143E-001	37	6.2470454E-001	2.0460367E-001	-1.8203568E+000
2	0	0	1	3.604641933263338E+002	-1.1917806E+000	-1.1923240E+000	-1.668145715732728E+002	-4.6652338E-001	37	6.2311572E-001	1.9889702E-001	-1.8154397E+000
2	0	0	1	3.607975933179114E+002	-1.1884465E+000	-1.1891851E+000	-1.626387690648844E+002	-5.2134413E-001	37	6.2170011E-001	1.9340761E-001	-1.8108852E+000
2	0	0	1	3.611309933094890E+002	-1.1851125E+000	-1.1857424E+000	-1.585331907266420E+002	-5.7478607E-001	37	6.2002015E-001	1.8797952E-001	-1.8057625E+000
2	0	0	1	3.614642933010691E+002	-1.1817796E+000	-1.1819398E+000	-1.542509914759435E+002	-6.2680703E-001	37	6.1843240E-001	1.8231539E-001	-1.8003722E+000
2	0	0	1	3.617975932926493E+002	-1.1784464E+000	-1.1793549E+000	-1.501932346483229E+002	-6.7744160E-001	37	6.1690176E-001	1.7713113E-001	-1.7962567E+000
2	0	0	1	3.621309932842269E+002	-1.1751127E+000	-1.1752911E+000	-1.462009607437053E+002	-7.2675198E-001	37	6.1527371E-001	1.7182869E-001	-1.7905648E+000
2	0	0	1	3.624643932758045E+002	-1.1717783E+000	-1.1721318E+000	-1.420744776607086E+002	-7.7470660E-001	37	6.1355573E-001	1.6653001E-001	-1.7856874E+000
2	0	0	1	3.627977932673821E+002	-1.1684446E+000	-1.1687009E+000	-1.379839824744981E+002	-8.2128960E-001	37	6.1198318E-001	1.6126201E-001	-1.7806841E+000
2	0	0	1	3.631311932589597E+002	-1.1651103E+000	-1.1657690E+000	-1.339636655804309E+002	-8.6652303E-001	37	6.1044109E-001	1.5617068E-001	-1.7762101E+000
2	0	0	1	3.634645932505373E+002	-1.1617765E+000	-1.1620132E+000	-1.299153784185839E+002	-9.1041154E-001	37	6.0895503E-001	1.5096338E-001	-1.7709682E+000
2	0	0	1	3.637978932421174E+002	-1.1584436E+000	-1.1586977E+000	-1.261049600268552E+002	-9.5297718E-001	37	6.0731411E-001	1.4611752E-001	-1.7660118E+000
2	0	0	1	3.641311932336976E+002	-1.1551104E+000	-1.1559671E+000	-1.220809824822509E+002	-9.9423718E-001	37	6.0557228E-001	1.4112160E-001	-1.7615395E+000
2	0	0	1	3.644645932252752E+002	-1.1517767E+000	-1.1522340E+000	-1.180814709654305E+002	-1.0341702E+000	37	6.0394365E-001	1.3605748E-001	-1.7561777E+000
2	0	0	1	3.647979932168528E+002	-1.1484424E+000	-1.1492300E+000	-1.141344519165499E+002	-1.0727807E+000	37	6.0230088E-001	1.3116674E-001	-1.7515309E+000
2	0	0	1	3.651313932084304E+002	-1.1451086E+000	-1.1455359E+000	-1.101992626006099E+002	-1.1100760E+000	37	6.0049587E-001	1.2623721E-001	-1.7460318E+000
2	0	0	1	3.654647932000080E+002	-1.1417744E+000	-1.1413088E+000	-1.064523175862491E+002	-1.1460919E+000	37	5.9882963E-001	1.2149496E-001	-1.7401384E+000
2	0	0	1	3.657981931915856E+002	-1.1384405E+000	-1.1384711E+000	-1.025560541934788E+002	-1.1808344E+000	37	5.9708369E-001	1.1675711E-001	-1.7355548E+000
2	0	0	1	3.661314931831657E+002	-1.1351078E+000	-1.1365826E+000	-9.872144438637179E+001	-1.2142751E+000	37	5.9515679E-001	1.1220508E-001	-1.7317394E+000
2	0	0	1	3.664648931747433E+002	-1.1317735E+000	-1.1318657E+000	-9.495717699935904E+001	-1.2464625E+000	37	5.9386373E-001	1.0747878E-001	-1.7257295E+000
2	0	0	1	3.667981931663235E+002	-1.1284406E+000	-1.1285774E+000	-9.134201050428867E+001	-1.2774113E+000	37	5.9171957E-001	1.0308652E-001	-1.7202969E+000
2	0	0	1	3.671315931579011E+002	-1.1251065E+000	-1.1258446E+000	-8.763304264241128E+001	-1.3071446E+000	37	5.8984971E-001	9.8661184E-002	-1.7156943E+000
2	0	0	1	3.674649931494787E+002	-1.1217724E+000	-1.1218512E+000	-8.398660418290331E+001	-1.3356551E+000	37	5.8818078E-001	9.4220474E-002	-1.7100320E+000
2	0	0	1	3.677983931410563E+002	-1.1184384E+000	-1.1195396E+000	-8.041370915564789E+001	-1.3629651E+000	37	5.8653110E-001	9.0026334E-002	-1.7060707E+000
2	0	0	1	3.681317931326339E+002	-1.1151044E+000	-1.1150217E+000	-7.696634493600209E+001	-1.3891075E+000	37	5.8448088E-001	8.5819148E-002	-1.6995026E+000
2	0	0	1	3.684650931242140E+002	-1.1117716E+000	-1.1129876E+000	-7.343888944587093E+001	-1.4140757E+000	37	5.8276612E-001	8.1736580E-002	-1.6957538E+000
2	0	0	1	3.687983931157942E+002	-1.1084384E+000	-1.1075534E+000	-6.997335564308764E+001	-1.4378771E+000	37	5.8065230E-001	7.7499226E-002	-1.6882057E+000
2	0	0	1	3.691317931073718E+002	-1.1051046E+000	-1.1052920E+000	-6.654654015186759E+001	-1.4605364E+000	37	5.7898766E-001	7.3553354E-002	-1.6842797E+000
2	0	0	1	3.694651930989494E+002	-1.1017704E+000	-1.1033592E+000	-6.319905248401665E+001	-1.4820685E+000	37	5.7693464E-001	6.9731258E-002	-1.6802938E+000
2	0	0	1	3.697985930905270E+002	-1.0984365E+000	-1.0979687E+000	-5.988216525964708E+001	-1.5024887E+000	37	5.7494140E-001	6.5748744E-002	-1.6729101E+000
2	0	0	1	3.701319930821046E+002	-1.0951025E+000	-1.0953555E+000	-5.662529581260947E+001	-1.5218140E+000	37	5.7290751E-001	6.2024828E-002	-1.6682630E+000
2	0	0	1	3.704653930736822E+002	-1.0917685E+000	-1.0925976E+000	-5.342078528300010E+001	-1.5400625E+000	37	5.7096177E-001	5.8367424E-002	-1.6635594E+000
2	0	0	1	3.707986930652623E+002	-1.0884356E+000	-1.0897992E+000	-5.021930399953357E+001	-1.5572382E+000	37	5.6901634E-001	5.4728955E-002	-1.6588155E+000
2	0	0	1	3.711320930568399E+002	-1.0851015E+000	-1.0843948E+000	-4.711230897888564E+001	-1.5733684E+000	37	5.6635398E-001	5.1088344E-002	-1.6507487E+000
2	0	0	1	3.714820930479982E+002	-1.0816016E+000	-1.0821041E+000	-4.397634595340406E+001	-1.5891867E+000	37	5.6465626E-001	4.7586985E-002	-1.6467603E+000
2	0	0	1	3.718321930391539E+002	-1.0781007E+000	-1.0791945E+000	-4.078242102660030E+001	-1.6039537E+000	38	5.6224000E-001	4.4012167E-002	-1.6414346E+000
2	0	0	1	3.721655930307315E+002	-1.0747664E+000	-1.0762361E+000	-3.776672881841432E+001	-1.6169537E+000	38	5.5991572E-001	4.0645920E-002	-1.6361518E+000
2	0	0	1	3.724988930223117E+002	-1.0714337E+000	-1.0717763E+000	-3.478496840479306E+001	-1.6289514E+000	38	5.5764538E-001	3.7281703E-002	-1.6294217E+000
2	0	0	1	3.728321930138918E+002	-1.0681002E+000	-1.0684443E+000	-3.181870074188600E+001	-1.6399583E+000	38	5.5520213E-001	3.3996508E-002	-1.6236464E+000
2	0	0	1	3.731655930054694E+002	-1.0647665E+000	-1.0640488E+000	-2.889505571041887E+001	-1.6499850E+000	38	5.5266160E-001	3.0745748E-002	-1.6167104E+000
2	0	0	1	3.734989929970470E+002	-1.0614325E+000	-1.0616264E+000	-2.600722236513957E+001	-1.6590433E+000	38	5.4984295E-001	2.7609956E-002	-1.6114694E+000
2	0	0	1	3.738323929886246E+002	-1.0580984E+000	-1.0585595E+000	-2.315947503748887E+001	-1.6671468E+000	38	5.4715520E-001	2.4515683E-002	-1.6057148E+000
2	0	0	1	3.741657929802022E+002	-1.0547644E+000	-1.0560029E+000	-2.033398240795484E+001	-1.6743063E+000	38	5.4377311E-001	2.1472743E-002	-1.5997760E+000
2	0	0	1	3.744991929717798E+002	-1.0514305E+000	-1.0531510E+000	-1.746157102137420E+001	-1.6805141E+000	38	5.4042989E-001	1.8389672E-002	-1.5935810E+000
2	0	0	1	3.748324929633600E+002	-1.0480976E+000	-1.0491868E+000	-1.459438796335024E+001	-1.6857634E+000	38	5.3632945E-001	1.5312240E-002	-1.5855162E+000
2	0	0	1	3.751658929549376E+002	-1.0447634E+000	-1.0444390E+000	-1.173336955101624E+001	-1.6900594E+000	38	5.3205258E-001	1.2254789E-002	-1.5764916E+000
2	0	0	1	3.754991929465177E+002	-1.0414306E+000	-1.0413636E+000	-8.788697100913609E+000	-1.6933862E+000	38	5.2700311E-001	9.1522289E-003	-1.5683668E+000
2	0	0	1	3.758492929376735E+002	-1.0379295E+000	-1.0391634E+000	-5.684775992412796E+000	-1.6957974E+000	38	5.2006710E-001	5.9074108E-003	-1.5592304E+000
2	0	0	1	3.761993929288292E+002	-1.0344285E+000	-1.0347692E+000	-2.446942356311098E+000	-1.6971462E+000	39	5.1029146E-001	2.5320204E-003	-1.5450606E+000
2	0	0	1	3.765326929204093E+002	-1.0310956E+000	-1.0314612E+000	7.548325511235028E-001	-1.6973336E+000	39	4.9568328E-001	-7.7858049E-004	-1.5271446E+000
2	1	0	1	3.768660929119869E+002	-1.0277616E+000	-1.0289803E+000	3.961268339508933E+000	-1.6964524E+000	39	4.7491845E-001	-4.0760669E-003	-1.5038987E+000
2	1	0	1	3.771993929035671E+002	-1.0244287E+000	-1.0249877E+000	7.047348379823148E+000	-1.6945232E+000	39	4.4763994E-001	-7.2234455E-003	-1.4726276E+000
2	1	0	1	3.775494928947228E+002	-1.0209275E+000	-1.0198359E+000	1.017901970517305E+001	-1.6913834E+000	39	4.1451341E-001	-1.0380930E-002	-1.4343493E+000
2	1	0	1	3.778995928858785E+002	-1.0174266E+000	-1.0177122E+000	1.327918971599954E+001	-1.6872009E+000	38	3.8072926E-001	-1.3514394E-002	-1.3984416E+000
2	1	0	1	3.782328928774587E+002	-1.0140938E+000	-1.0157975E+000	1.622616594917024E+001	-1.6821892E+000	38	3.4969205E-001	-1.6482498E-002	-1.3654895E+000
2	1	0	1	3.785661928690388E+002	-1.0107604E+000	-1.0116386E+000	1.868862230599200E+001	-1.6762779E+000	38	3.2510543E-001	-1.8906133E-002	-1.3367441E+000
2	1	0	1	3.788995928606164E+002	-1.0074266E+000	-1.0070995E+000	2.061343705258804E+001	-1.6696414E+000	38	3.0458209E-001	-2.0759782E-002	-1.3116816E+000
2	1	0	1	3.792329928521940E+002	-1.0040922E+000	-1.0058234E+000	2.235730215682906E+001	-1.6623948E+000	38	2.8476509E-001	-2.2487497E-002	-1.2905885E+000
2	1	0	1	3.795663928437716E+002	-1.0007586E+000	-1.0020388E+000	2.386568009182076E+001	-1.6546098E+000	38	2.6874128E-001	-2.3914339E-002	-1.2707801E+000
2	1	0	1	3.798997928353492E+002	-9.9742442E-001	-9.9781799E-001	2.537382838926561E+001	-1.6463215E+000	38	2.5314504E-001	-2.5318462E-002	-1.2509630E+000
2	1	0	1	3.802331928269268E+002	-9.9409050E-001	-9.9463540E-001	2.709969504052394E+001	-1.6374931E+000	38	2.3007125E-001	-2.6954316E-002	-1.2247066E+000
2	1	0	1	3.805664928185070E+002	-9.9075747E-001	-9.9042559E-001	2.843655931185913E+001	-1.6281502E+000	38	2.5362130E-002	-2.8164295E-002	-1.0157877E+000
2	1	0	1	3.808997928100871E+002	-9.8742431E-001	-9.8764366E-001	2.894889267308429E+001	-1.6185211E+000	38	-8.7752432E-001	-2.8591190E-002	-1.1011934E-001
2	1	0	1	3.812331928016647E+002	-9.8409063E-001	-9.8387426E-001	3.117322344321203E+001	-1.6084187E+000	38	-1.0474988E+000	-3.0670533E-002	6.3624561E-002
2	1	0	1	3.815665927932423E+002	-9.8075646E-001	-9.8012823E-001	3.318310907851763E+001	-1.5976039E+000	38	-1.0653342E+000	-3.2523703E-002	8.5205972E-002
2	1	0	1	3.818999927848199E+002	-9.7742260E-001	-9.7761649E-001	3.486349392132178E+001	-1.5861776E+000	38	-1.0742872E+000	-3.4083128E-002	9.6670687E-002
2	1	0	1	3.822333927763975E+002	-9.7408837E-001	-9.7407031E-001	3.639637872060996E+001	-1.5742165E+000	38	-1.0782999E+000	-3.5452630E-002	1.0422957E-001
2	1	0	1	3.825667927679751E+002	-9.7075438E-001	-9.6978253E-001	3.768383671895674E+001	-1.5617878E+000	38	-1.0826576E+000	-3.6545128E-002	1.1287504E-001
2	1	0	1	3.829000927595553E+002	-9.6742141E-001	-9.6812218E-001	3.888446440766900E+001	-1.5489503E+000	38	-1.0876282E+000	-3.7644912E-002	1.1950606E-001
2	1	0	1	3.832333927511354E+002	-9.6408832E-001	-9.6320993E-001	4.004923022667299E+001	-1.5357199E+000	38	-1.0922912E+000	-3.8575817E-002	1.2908131E-001
2	1	0	1	3.835667927427130E+002	-9.6075451E-001	-9.6247822E-001	4.114508885224762E+001	-1.5221081E+000	38	-1.0959905E+000	-3.9601251E-002	1.3351232E-001
2	1	0	1	3.839001927342906E+002	-9.5742053E-001	-9.5796084E-001	4.221912124647747E+001	-1.5081371E+000	38	-1.0996351E+000	-4.0444266E-002	1.4167428E-001
2	1	0	1	3.842335927258682E+002	-9.5408654E-001	-9.5556200E-001	4.327840129859146E+001	-1.4938096E+000	38	-1.1024376E+000	-4.1355196E-002	1.4687562E-001
2	1	0	1	3.845169927187089E+002	-9.5125216E-001	-9.5203447E-001	4.417008254933828E+001	-1.4813744E+000	38	-1.1047856E+000	-4.2051442E-002	1.5275109E-001
2	1	0	0	3.846255927159655E+002	-9.4991910E-001	-9.5014685E-001	4.523245177158088E+001	-1.4765459E+000	38	-1.1062248E+000	-4.2977471E-002	1.5607792E-001
2	0	0	0	4.746537904416618E+002	-1.2136161E+000	-1.2137085E+000	-1.997449714810246E+002	-7.1081161E-003	37	6.3261276E-001	2.4243218E-001	-1.8463213E+000
2	0	0	1	4.748371904370288E+002	-1.2117829E+000	-1.2111548E+000	-1.969326807781740E+002	-4.3247756E-002	37	6.3130474E-001	2.3851596E-001	-1.8424596E+000
2	0	0	1	4.751705904286064E+002	-1.2084488E+000	-1.2095830E+000	-1.923612379052803E+002	-1.0803158E-001	37	6.2990367E-001	2.3267689E-001	-1.8394867E+000
2	0	0	1	4.755039904201840E+002	-1.2051148E+000	-1.2058561E+000	-1.879482538443876E+002	-1.7132159E-001	37	6.2827009E-001	2.2663854E-001	-1.8341262E+000
2	0	0	1	4.758372904117641E+002	-1.2017817E+000	-1.2032349E+000	-1.834165846988753E+002	-2.3310219E-001	37	6.2696272E-001	2.2069323E-001	-1.8301976E+000
2	0	0	1	4.761705904033442E+002	-1.1984488E+000	-1.1996790E+000	-1.790863022169398E+002	-2.9340881E-001	37	6.2508160E-001	2.1484607E-001	-1.8247607E+000
2	0	0	1	4.765039903949219E+002	-1.1951151E+000	-1.1957937E+000	-1.745676247509086E+002	-3.5225311E-001	37	6.2354469E-001	2.0874688E-001	-1.8193384E+000
2	0	0	1	4.768373903864995E+002	-1.1917808E+000	-1.1922919E+000	-1.701613169910111E+002	-4.0960941E-001	37	6.2223601E-001	2.0288195E-001	-1.8145279E+000
2	0	0	1	4.771707903780771E+002	-1.1884469E+000	-1.1885992E+000	-1.658614177904624E+002	-4.6551883E-001	37	6.2066746E-001	1.9714275E-001	-1.8092667E+000
2	0	0	1	4.775041903696547E+002	-1.1851127E+000	-1.1860186E+000	-1.616322145849265E+002	-5.2000475E-001	37	6.1903518E-001	1.9169880E-001	-1.8050537E+000
2	0	0	1	4.778375903612323E+002	-1.1817788E+000	-1.1822209E+000	-1.574790044831888E+002	-5.7309574E-001	37	6.1739415E-001	1.8617497E-001	-1.7996151E+000
2	0	0	1	4.781708903528124E+002	-1.1784461E+000	-1.1787785E+000	-1.532422509250455E+002	-6.2476921E-001	37	6.1616158E-001	1.8063867E-001	-1.7949401E+000
2	0	0	1	4.785041903443926E+002	-1.1751127E+000	-1.1754779E+000	-1.490130910511156E+002	-6.7503572E-001	37	6.1446148E-001	1.7516159E-001	-1.7899394E+000
2	0	0	1	4.788375903359702E+002	-1.1717789E+000	-1.1713887E+000	-1.447058816119961E+002	-7.2389340E-001	37	6.1253786E-001	1.6950685E-001	-1.7839266E+000
2	0	0	1	4.791709903275478E+002	-1.1684446E+000	-1.1688011E+000	-1.405816696248658E+002	-7.7134198E-001	37	6.1074597E-001	1.6431201E-001	-1.7795470E+000
2	0	0	1	4.795043903191254E+002	-1.1651108E+000	-1.1650047E+000	-1.364374281797423E+002	-8.1741357E-001	37	6.0931468E-001	1.5895025E-001	-1.7743194E+000
2	0	0	1	4.798377903107030E+002	-1.1617770E+000	-1.1629654E+000	-1.322932621773525E+002	-8.6210471E-001	37	6.0756499E-001	1.5385249E-001	-1.7705305E+000
2	0	0	1	4.801711903022806E+002	-1.1584429E+000	-1.1581451E+000	-1.282516943366971E+002	-9.0543205E-001	37	6.0590065E-001	1.4853407E-001	-1.7640457E+000
2	0	0	1	4.805044902938607E+002	-1.1551100E+000	-1.1556556E+000	-1.241362883192396E+002	-9.4738680E-001	37	6.0430676E-001	1.4345880E-001	-1.7599623E+000
2	0	0	1	4.808377902854409E+002	-1.1517767E+000	-1.1520734E+000	-1.202065334459317E+002	-9.8800349E-001	37	6.0273987E-001	1.3848674E-001	-1.7548132E+000
2	0	0	1	4.811711902770185E+002	-1.1484430E+000	-1.1491728E+000	-1.162367601354870E+002	-1.0273131E+000	37	6.0133976E-001	1.3357612E-001	-1.7505126E+000
2	0	0	1	4.815045902685961E+002	-1.1451088E+000	-1.1456021E+000	-1.122481203421705E+002	-1.0652989E+000	37	5.9932899E-001	1.2859169E-001	-1.7449311E+000
2	0	0	1	4.818379902601737E+002	-1.1417748E+000	-1.1413655E+000	-1.083222520996483E+002	-1.1019629E+000	37	5.9766561E-001	1.2363528E-001	-1.7390311E+000
2	0	0	1	4.821713902517513E+002	-1.1384406E+000	-1.1383655E+000	-1.044684494482915E+002	-1.1373299E+000	37	5.9548837E-001	1.1892328E-001	-1.7338538E+000
2	0	0	1	4.825047902433289E+002	-1.1351068E+000	-1.1357529E+000	-1.006651413234108E+002	-1.1714227E+000	37	5.9410495E-001	1.1433073E-001	-1.7298579E+000
2	0	0	1	4.828380902349090E+002	-1.1317739E+000	-1.1323892E+000	-9.677156163608743E+001	-1.2042242E+000	37	5.9227574E-001	1.0958307E-001	-1.7246649E+000
2	0	0	1	4.831714902264866E+002	-1.1284398E+000	-1.1289389E+000	-9.300252476021814E+001	-1.2357596E+000	37	5.9047735E-001	1.0499417E-001	-1.7194163E+000
2	0	0	1	4.835047902180668E+002	-1.1251069E+000	-1.1252496E+000	-8.930831102588030E+001	-1.2660433E+000	37	5.8878464E-001	1.0049415E-001	-1.7140343E+000
2	0	0	1	4.838381902096444E+002	-1.1217728E+000	-1.1222067E+000	-8.565856632602367E+001	-1.2951125E+000	37	5.8690089E-001	9.6126616E-002	-1.7091076E+000
2	0	0	1	4.841715902012220E+002	-1.1184388E+000	-1.1188016E+000	-8.203158642999574E+001	-1.3229680E+000	37	5.8517730E-001	9.1777071E-002	-1.7039789E+000
2	0	0	1	4.845049901927996E+002	-1.1151047E+000	-1.1152128E+000	-7.858461465990081E+001	-1.3496476E+000	37	5.8330679E-001	8.7638564E-002	-1.6985196E+000
2	0	0	1	4.848383901843772E+002	-1.1117706E+000	-1.1123308E+000	-7.500253531792896E+001	-1.3751527E+000	37	5.8152944E-001	8.3427630E-002	-1.6938603E+000
2	0	0	1	4.851717901759548E+002	-1.1084369E+000	-1.1089575E+000	-7.146273540304810E+001	-1.3994710E+000	37	5.7964623E-001	7.9249136E-002	-1.6886038E+000
2	0	0	1	4.855050901675349E+002	-1.1051039E+000	-1.1055017E+000	-6.792872544216584E+001	-1.4226032E+000	37	5.7769120E-001	7.5095318E-002	-1.6831928E+000
2	0	0	1	4.858383901591151E+002	-1.1017709E+000	-1.1025301E+000	-6.443727965479110E+001	-1.4445651E+000	37	5.7567656E-001	7.1044043E-002	-1.6782067E+000
2	0	0	1	4.861717901506927E+002	-1.0984368E+000	-1.0989407E+000	-6.104316013068376E+001	-1.4653844E+000	37	5.7365572E-001	6.7082815E-002	-1.6725965E+000
2	0	0	1	4.865051901422703E+002	-1.0951028E+000	-1.0959406E+000	-5.769435051343720E+001	-1.4850807E+000	37	5.7157665E-001	6.3229583E-002	-1.6675172E+000
2	0	0	1	4.868385901338479E+002	-1.0917689E+000	-1.0916125E+000	-5.438348611831498E+001	-1.5036682E+000	37	5.6961256E-001	5.9365690E-002	-1.6612251E+000
2	0	0	1	4.871719901254255E+002	-1.0884347E+000	-1.0888784E+000	-5.111577640203126E+001	-1.5211594E+000	37	5.6745958E-001	5.5658866E-002	-1.6563380E+000
2	0	0	1	4.875052901170056E+002	-1.0851020E+000	-1.0855763E+000	-4.792348107128969E+001	-1.5375693E+000	37	5.6549042E-001	5.2024595E-002	-1.6510668E+000
2	0	0	1	4.878552901081639E+002	-1.0816017E+000	-1.0815545E+000	-4.463485030710842E+001	-1.5536448E+000	37	5.6302214E-001	4.8275024E-002	-1.6445767E+000
2	0	0	1	4.882053900993196E+002	-1.0781009E+000	-1.0780033E+000	-4.141351363571496E+001	-1.5686371E+000	38	5.6068963E-001	4.4643905E-002	-1.6386929E+000
2	0	0	1	4.885387900908972E+002	-1.0747669E+000	-1.0755829E+000	-3.839763356296555E+001	-1.5818483E+000	38	5.5842859E-001	4.1299835E-002	-1.6340115E+000
2	0	0	1	4.888721900824748E+002	-1.0714326E+000	-1.0727428E+000	-3.534432743196464E+001	-1.5940471E+000	38	5.5604100E-001	3.7915375E-002	-1.6287838E+000
2	0	0	1	4.892054900740550E+002	-1.0680999E+000	-1.0684627E+000	-3.231185022236446E+001	-1.6052269E+000	38	5.5388230E-001	3.4524009E-002	-1.6223450E+000
2	0	0	1	4.895387900656351E+002	-1.0647665E+000	-1.0641401E+000	-2.931603753587206E+001	-1.6154013E+000	38	5.5058134E-001	3.1196371E-002	-1.6147214E+000
2	0	0	1	4.898721900572127E+002	-1.0614330E+000	-1.0616766E+000	-2.638824197535575E+001	-1.6245919E+000	38	5.4790336E-001	2.8015779E-002	-1.6095800E+000
2	0	0	1	4.902055900487903E+002	-1.0580989E+000	-1.0588626E+000	-2.345717404884758E+001	-1.6328056E+000	38	5.4495770E-001	2.4837924E-002	-1.6038203E+000
2	0	0	1	4.905389900403679E+002	-1.0547649E+000	-1.0538336E+000	-2.054528002827053E+001	-1.6400467E+000	38	5.4193687E-001	2.1651307E-002	-1.5957705E+000
2	0	0	1	4.908723900319455E+002	-1.0514308E+000	-1.0513567E+000	-1.762476713552614E+001	-1.6463137E+000	38	5.3837401E-001	1.8529916E-002	-1.5897307E+000
2	0	0	1	4.912057900235232E+002	-1.0480967E+000	-1.0487127E+000	-1.471512355929957E+001	-1.6516087E+000	38	5.3455162E-001	1.5431938E-002	-1.5832644E+000
2	0	0	1	4.915390900151033E+002	-1.0447639E+000	-1.0454323E+000	-1.180530797173085E+001	-1.6559349E+000	38	5.3024679E-001	1.2341650E-002	-1.5756791E+000
2	0	0	1	4.918724900066809E+002	-1.0414298E+000	-1.0425432E+000	-8.804928693141861E+000	-1.6592764E+000	38	5.2477717E-001	9.1795186E-003	-1.5673203E+000
2	0	0	1	4.922057899982610E+002	-1.0380969E+000	-1.0383850E+000	-5.746540648651532E+000	-1.6616064E+000	38	5.1831090E-001	5.9671220E-003	-1.5566959E+000
2	0	0	1	4.925725899889949E+002	-1.0344287E+000	-1.0340104E+000	-2.312412350572792E+000	-1.6629803E+000	39	5.0760138E-001	2.3910585E-003	-1.5416118E+000
2	0	0	1	4.929059899805725E+002	-1.0310947E+000	-1.0316950E+000	9.440986252377943E-001	-1.6631100E+000	39	4.9354684E-001	-9.7402185E-004	-1.5252419E+000
