mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	1	0	1	2.674941956750263E+002	-9.8609555E-001	-9.8614573E-001	2.810417887101966E+001	-1.6709414E+000	38	-9.9100202E-001	-2.7714817E-002	4.8562884E-003
2	1	0	1	2.678275956666039E+002	-9.8276174E-001	-9.8307586E-001	2.952408596260258E+001	-1.6612816E+000	38	-1.0435294E+000	-2.9024417E-002	6.0453534E-002
2	1	0	1	2.681609956581815E+002	-9.7942746E-001	-9.7942895E-001	3.097532745760208E+001	-1.6511391E+000	38	-1.0738668E+000	-3.0338133E-002	9.4437897E-002
2	1	0	1	2.684943956497591E+002	-9.7609359E-001	-9.7691751E-001	3.228440864835549E+001	-1.6405386E+000	38	-1.0859375E+000	-3.1539205E-002	1.0901999E-001
2	1	0	1	2.688277956413367E+002	-9.7275931E-001	-9.7275054E-001	3.363507344831226E+001	-1.6294948E+000	38	-1.0862633E+000	-3.2718536E-002	1.1351275E-001
2	1	0	1	2.691611956329143E+002	-9.6942562E-001	-9.7091138E-001	3.466491600155530E+001	-1.6180555E+000	38	-1.0881857E+000	-3.3656560E-002	1.1727428E-001
2	1	0	1	2.694944956244944E+002	-9.6609241E-001	-9.6640790E-001	3.571710099525205E+001	-1.6062759E+000	38	-1.0936704E+000	-3.4517288E-002	1.2726247E-001
2	1	0	1	2.698277956160746E+002	-9.6275961E-001	-9.6243143E-001	3.678042334534564E+001	-1.5941404E+000	38	-1.0978650E+000	-3.5398636E-002	1.3543355E-001
2	1	0	1	2.701611956076522E+002	-9.5942557E-001	-9.5985532E-001	3.769698867123418E+001	-1.5816736E+000	38	-1.1007696E+000	-3.6183655E-002	1.4091432E-001
2	1	0	1	2.704945955992298E+002	-9.5609146E-001	-9.5900780E-001	3.862512696336739E+001	-1.5688996E+000	38	-1.1035208E+000	-3.7041798E-002	1.4451295E-001
2	1	0	1	2.708279955908074E+002	-9.5275748E-001	-9.5293045E-001	3.954748202621414E+001	-1.5558165E+000	38	-1.1061118E+000	-3.7686002E-002	1.5318131E-001
2	1	0	1	2.710446955853331E+002	-9.5059019E-001	-9.4938624E-001	4.011628710630900E+001	-1.5471791E+000	38	-1.1076299E+000	-3.8085852E-002	1.5824366E-001
2	1	0	1	2.710871955842595E+002	-9.4992381E-001	-9.5184052E-001	4.053817268039859E+001	-1.5454650E+000	38	-1.1073825E+000	-3.8585875E-002	1.5554202E-001
