mode	error	time/s	<Ewe/V>	
3	0	1.950499950726226E+003	-1.3546368E+000
3	0	1.950999950713594E+003	-1.3550277E+000
3	0	1.951499950700963E+003	-1.3538314E+000
3	0	1.951999950688332E+003	-1.3518666E+000
3	0	1.952499950675701E+003	-1.3488890E+000
3	0	1.952999950663070E+003	-1.3448334E+000
3	0	1.953499950650439E+003	-1.3408930E+000
3	0	1.953999950637808E+003	-1.3439217E+000
3	0	1.954499950625177E+003	-1.3527906E+000
3	0	1.954999950612546E+003	-1.3533354E+000
3	0	1.955499950599915E+003	-1.3528990E+000
3	0	1.955999950587284E+003	-1.3518459E+000
3	0	1.956499950574653E+003	-1.3506011E+000
3	0	1.956999950562022E+003	-1.3503946E+000
3	0	1.957499950549391E+003	-1.3519366E+000
3	0	1.957999950536760E+003	-1.3510720E+000
3	0	1.958499950524129E+003	-1.3464566E+000
3	0	1.958999950511497E+003	-1.3468451E+000
3	0	1.959499950498866E+003	-1.3495967E+000
3	0	1.959999950486235E+003	-1.3437525E+000
3	0	1.960499950473604E+003	-1.3380580E+000
3	0	1.960999950460973E+003	-1.3395023E+000
3	0	1.961499950448342E+003	-1.3392022E+000
3	0	1.961999950435711E+003	-1.3380902E+000
3	0	1.962499950423080E+003	-1.3378582E+000
3	0	1.962999950410449E+003	-1.3392308E+000
3	0	1.963499950397818E+003	-1.3380604E+000
3	0	1.963999950385187E+003	-1.3376441E+000
3	0	1.964499950372556E+003	-1.3370018E+000
3	0	1.964999950359925E+003	-1.3360353E+000
3	0	1.965499950347294E+003	-1.3356004E+000
3	0	1.965999950334663E+003	-1.3339596E+000
3	0	1.966499950322032E+003	-1.3323780E+000
3	0	1.966999950309400E+003	-1.3324840E+000
3	0	1.967499950296769E+003	-1.3342278E+000
3	0	1.967999950284138E+003	-1.3353422E+000
3	0	1.968499950271507E+003	-1.3358393E+000
3	0	1.968999950258876E+003	-1.3360670E+000
3	0	1.969499950246245E+003	-1.3337294E+000
3	0	1.969999950233614E+003	-1.3316423E+000
3	0	1.970499950220983E+003	-1.3327053E+000
3	0	1.970999950208352E+003	-1.3355680E+000
3	0	1.971499950195721E+003	-1.3430060E+000
3	0	1.971999950183090E+003	-1.3435619E+000
3	0	1.972499950170459E+003	-1.3412597E+000
3	0	1.972999950157828E+003	-1.3419025E+000
3	0	1.973499950145197E+003	-1.3433491E+000
3	0	1.973999950132566E+003	-1.3453656E+000
3	0	1.974499950119935E+003	-1.3446159E+000
3	0	1.974999950107303E+003	-1.3490782E+000
3	0	1.975499950094672E+003	-1.3496073E+000
3	0	1.975999950082041E+003	-1.3487272E+000
3	0	1.976499950069410E+003	-1.3478044E+000
3	0	1.976999950056779E+003	-1.3470916E+000
3	0	1.977499950044148E+003	-1.3486499E+000
3	0	1.977999950031517E+003	-1.3472912E+000
3	0	1.978499950018886E+003	-1.3466547E+000
3	0	1.978999950006255E+003	-1.3501991E+000
3	0	1.979499949993624E+003	-1.3517647E+000
3	0	1.979999949980993E+003	-1.3502215E+000
3	0	1.980499949968362E+003	-1.3423493E+000
3	0	1.980999949955731E+003	-1.3443472E+000
3	0	1.981499949943100E+003	-1.3438910E+000
3	0	1.981999949930469E+003	-1.3439631E+000
3	0	1.982499949917838E+003	-1.3442235E+000
3	0	1.982999949905206E+003	-1.3438333E+000
3	0	1.983499949892575E+003	-1.3446821E+000
3	0	1.983999949879944E+003	-1.3446648E+000
3	0	1.984499949867313E+003	-1.3437387E+000
3	0	1.984999949854682E+003	-1.3452303E+000
3	0	1.985499949842051E+003	-1.3470985E+000
3	0	1.985999949829420E+003	-1.3462708E+000
3	0	1.986499949816789E+003	-1.3444226E+000
3	0	1.986999949804158E+003	-1.3434372E+000
3	0	1.987499949791527E+003	-1.3422194E+000
3	0	1.987999949778896E+003	-1.3432351E+000
3	0	1.988499949766265E+003	-1.3440268E+000
3	0	1.988999949753634E+003	-1.3456861E+000
3	0	1.989499949741003E+003	-1.3475043E+000
3	0	1.989999949728372E+003	-1.3380358E+000
3	0	1.990499949715741E+003	-1.3394353E+000
3	0	1.990999949703109E+003	-1.3416531E+000
3	0	1.991499949690478E+003	-1.3419120E+000
3	0	1.991999949677847E+003	-1.3428477E+000
3	0	1.992499949665216E+003	-1.3436700E+000
3	0	1.992999949652585E+003	-1.3433335E+000
3	0	1.993499949639954E+003	-1.3421829E+000
3	0	1.993999949627323E+003	-1.3418888E+000
3	0	1.994499949614692E+003	-1.3409920E+000
3	0	1.994999949602061E+003	-1.3389385E+000
3	0	1.995499949589430E+003	-1.3402162E+000
3	0	1.995999949576799E+003	-1.3423136E+000
3	0	1.996499949564168E+003	-1.3441226E+000
3	0	1.996999949551537E+003	-1.3452691E+000
3	0	1.997499949538906E+003	-1.3397272E+000
3	0	1.997999949526275E+003	-1.3397934E+000
3	0	1.998499949513644E+003	-1.3392487E+000
3	0	1.998999949501012E+003	-1.3365853E+000
3	0	1.999499949488381E+003	-1.3361071E+000
3	0	1.999999949475750E+003	-1.3373909E+000
3	0	2.000499949463119E+003	-1.3379985E+000
3	0	2.000999949450488E+003	-1.3382382E+000
3	0	2.001499949437857E+003	-1.3392186E+000
3	0	2.001999949425226E+003	-1.3395908E+000
3	0	2.002499949412595E+003	-1.3375337E+000
3	0	2.002999949399964E+003	-1.3348923E+000
3	0	2.003499949387333E+003	-1.3359995E+000
3	0	2.003999949374702E+003	-1.3371238E+000
3	0	2.004499949362071E+003	-1.3378106E+000
3	0	2.004999949349440E+003	-1.3392345E+000
3	0	2.005499949336809E+003	-1.3392345E+000
3	0	2.005999949324178E+003	-1.3439654E+000
3	0	2.006499949311547E+003	-1.3566289E+000
3	0	2.006999949298915E+003	-1.3550485E+000
3	0	2.007499949286284E+003	-1.3535541E+000
3	0	2.007999949273653E+003	-1.3531518E+000
3	0	2.008499949261022E+003	-1.3553964E+000
3	0	2.008999949248391E+003	-1.3552428E+000
3	0	2.009499949235760E+003	-1.3552965E+000
3	0	2.009999949223129E+003	-1.3547047E+000
3	0	2.010499949210498E+003	-1.3560135E+000
3	0	2.010999949197867E+003	-1.3563626E+000
3	0	2.011499949185236E+003	-1.3567520E+000
3	0	2.011999949172605E+003	-1.3572435E+000
3	0	2.012499949159974E+003	-1.3547881E+000
3	0	2.012999949147343E+003	-1.3548911E+000
3	0	2.013499949134712E+003	-1.3579160E+000
3	0	2.013999949122081E+003	-1.3583843E+000
3	0	2.014499949109450E+003	-1.3579210E+000
3	0	2.014999949096818E+003	-1.3574278E+000
3	0	2.015499949084187E+003	-1.3540447E+000
3	0	2.015999949071556E+003	-1.3539615E+000
3	0	2.016499949058925E+003	-1.3583428E+000
3	0	2.016999949046294E+003	-1.3499594E+000
3	0	2.017499949033663E+003	-1.3481871E+000
3	0	2.017999949021032E+003	-1.3494362E+000
3	0	2.018499949008401E+003	-1.3507739E+000
3	0	2.018999948995770E+003	-1.3523520E+000
3	0	2.019499948983139E+003	-1.3535956E+000
3	0	2.019999948970508E+003	-1.3548243E+000
3	0	2.020499948957877E+003	-1.3456426E+000
3	0	2.020999948945246E+003	-1.3471670E+000
3	0	2.021499948932615E+003	-1.3467089E+000
3	0	2.021999948919984E+003	-1.3479955E+000
3	0	2.022499948907353E+003	-1.3492724E+000
3	0	2.022999948894721E+003	-1.3499500E+000
3	0	2.023499948882090E+003	-1.3462342E+000
3	0	2.023999948869459E+003	-1.3436615E+000
3	0	2.024499948856828E+003	-1.3457047E+000
3	0	2.024999948844197E+003	-1.3456032E+000
3	0	2.025499948831566E+003	-1.3455896E+000
3	0	2.025999948818935E+003	-1.3453543E+000
3	0	2.026499948806304E+003	-1.3450278E+000
3	0	2.026999948793673E+003	-1.3389221E+000
3	0	2.027499948781042E+003	-1.3396724E+000
3	0	2.027999948768411E+003	-1.3399544E+000
3	0	2.028499948755780E+003	-1.3407435E+000
3	0	2.028999948743149E+003	-1.3408458E+000
3	0	2.029499948730518E+003	-1.3414783E+000
3	0	2.029999948717887E+003	-1.3387288E+000
3	0	2.030499948705256E+003	-1.3398098E+000
3	0	2.030999948692624E+003	-1.3419676E+000
3	0	2.031499948679993E+003	-1.3434852E+000
3	0	2.031999948667362E+003	-1.3450139E+000
3	0	2.032499948654731E+003	-1.3481737E+000
3	0	2.032999948642100E+003	-1.3635287E+000
3	0	2.033499948629469E+003	-1.3633769E+000
3	0	2.033999948616838E+003	-1.3633012E+000
3	0	2.034499948604207E+003	-1.3630749E+000
3	0	2.034999948591576E+003	-1.3633982E+000
3	0	2.035499948578945E+003	-1.3645898E+000
3	0	2.035999948566314E+003	-1.3595531E+000
3	0	2.036499948553683E+003	-1.3610283E+000
3	0	2.036999948541052E+003	-1.3614197E+000
3	0	2.037499948528421E+003	-1.3615062E+000
3	0	2.037999948515790E+003	-1.3637756E+000
3	0	2.038499948503159E+003	-1.3645796E+000
3	0	2.038999948490527E+003	-1.3660120E+000
3	0	2.039499948477896E+003	-1.3585736E+000
3	0	2.039999948465265E+003	-1.3611228E+000
3	0	2.040499948452634E+003	-1.3617514E+000
3	0	2.040999948440003E+003	-1.3616718E+000
3	0	2.041499948427372E+003	-1.3610990E+000
3	0	2.041999948414741E+003	-1.3620563E+000
3	0	2.042499948402110E+003	-1.3624763E+000
3	0	2.042999948389479E+003	-1.3626387E+000
3	0	2.043499948376848E+003	-1.3641739E+000
3	0	2.043999948364217E+003	-1.3607736E+000
3	0	2.044499948351586E+003	-1.3564389E+000
3	0	2.044999948338955E+003	-1.3580620E+000
3	0	2.045499948326324E+003	-1.3582773E+000
3	0	2.045999948313693E+003	-1.3614953E+000
3	0	2.046499948301062E+003	-1.3625530E+000
3	0	2.046999948288430E+003	-1.3639060E+000
3	0	2.047499948275799E+003	-1.3634727E+000
3	0	2.047999948263168E+003	-1.3640637E+000
3	0	2.048499948250537E+003	-1.3671082E+000
3	0	2.048999948237906E+003	-1.3684902E+000
3	0	2.049499948225275E+003	-1.3579301E+000
3	0	2.049999948212644E+003	-1.3590076E+000
3	0	2.050499948200013E+003	-1.3600024E+000
3	0	2.050999948187382E+003	-1.3616985E+000
3	0	2.051499948174751E+003	-1.3610288E+000
3	0	2.051999948162120E+003	-1.3611845E+000
3	0	2.052499948149489E+003	-1.3611066E+000
3	0	2.052999948136858E+003	-1.3613626E+000
3	0	2.053499948124227E+003	-1.3605208E+000
3	0	2.053999948111596E+003	-1.3583446E+000
3	0	2.054499948098965E+003	-1.3570374E+000
3	0	2.054999948086333E+003	-1.3583051E+000
3	0	2.055499948073702E+003	-1.3627025E+000
3	0	2.055999948061071E+003	-1.3667909E+000
3	0	2.056499948048440E+003	-1.3684604E+000
3	0	2.056999948035809E+003	-1.3610737E+000
3	0	2.057499948023178E+003	-1.3608524E+000
3	0	2.057999948010547E+003	-1.3610685E+000
3	0	2.058499947997916E+003	-1.3603390E+000
3	0	2.058999947985285E+003	-1.3606364E+000
3	0	2.059499947972654E+003	-1.3633947E+000
3	0	2.059999947960023E+003	-1.3644404E+000
3	0	2.060499947947392E+003	-1.3650759E+000
3	0	2.060999947934761E+003	-1.3566761E+000
3	0	2.061499947922130E+003	-1.3545111E+000
3	0	2.061999947909499E+003	-1.3539628E+000
3	0	2.062499947896868E+003	-1.3553205E+000
3	0	2.062999947884236E+003	-1.3573134E+000
3	0	2.063499947871605E+003	-1.3575102E+000
3	0	2.063999947858974E+003	-1.3547755E+000
3	0	2.064499947846343E+003	-1.3527267E+000
3	0	2.064999947833712E+003	-1.3510162E+000
3	0	2.065499947821081E+003	-1.3499856E+000
3	0	2.065999947808450E+003	-1.3491507E+000
3	0	2.066499947795819E+003	-1.3493564E+000
3	0	2.066999947783188E+003	-1.3478765E+000
3	0	2.067499947770557E+003	-1.3468983E+000
3	0	2.067999947757926E+003	-1.3470852E+000
3	0	2.068499947745295E+003	-1.3482533E+000
3	0	2.068999947732664E+003	-1.3525652E+000
3	0	2.069499947720033E+003	-1.3603234E+000
3	0	2.069999947707402E+003	-1.3513892E+000
3	0	2.070499947694771E+003	-1.3522043E+000
3	0	2.070999947682139E+003	-1.3510201E+000
3	0	2.071499947669508E+003	-1.3512343E+000
3	0	2.071999947656877E+003	-1.3518049E+000
3	0	2.072499947644246E+003	-1.3521357E+000
3	0	2.072999947631615E+003	-1.3517405E+000
3	0	2.073499947618984E+003	-1.3465438E+000
3	0	2.073999947606353E+003	-1.3500520E+000
3	0	2.074499947593722E+003	-1.3515561E+000
3	0	2.074999947581091E+003	-1.3598274E+000
3	0	2.075499947568460E+003	-1.3637697E+000
3	0	2.075999947555829E+003	-1.3628606E+000
3	0	2.076499947543198E+003	-1.3620981E+000
3	0	2.076999947530567E+003	-1.3596640E+000
3	0	2.077499947517936E+003	-1.3625181E+000
3	0	2.077999947505305E+003	-1.3658321E+000
3	0	2.078499947492674E+003	-1.3686632E+000
3	0	2.078999947480042E+003	-1.3676134E+000
3	0	2.079499947467411E+003	-1.3638086E+000
3	0	2.079999947454780E+003	-1.3626676E+000
3	0	2.080499947442149E+003	-1.3623105E+000
3	0	2.080999947429518E+003	-1.3623929E+000
3	0	2.081499947416887E+003	-1.3559806E+000
3	0	2.081999947404256E+003	-1.3535452E+000
3	0	2.082499947391625E+003	-1.3574767E+000
3	0	2.082999947378994E+003	-1.3569348E+000
3	0	2.083499947366363E+003	-1.3566597E+000
3	0	2.083999947353732E+003	-1.3572170E+000
3	0	2.084499947341101E+003	-1.3576665E+000
3	0	2.084999947328470E+003	-1.3552846E+000
3	0	2.085499947315839E+003	-1.3541279E+000
3	0	2.085999947303208E+003	-1.3548372E+000
3	0	2.086499947290577E+003	-1.3551775E+000
3	0	2.086999947277945E+003	-1.3543403E+000
3	0	2.087499947265314E+003	-1.3537289E+000
3	0	2.087999947252683E+003	-1.3536316E+000
3	0	2.088499947240052E+003	-1.3536075E+000
3	0	2.088999947227421E+003	-1.3491384E+000
3	0	2.089499947214790E+003	-1.3508219E+000
3	0	2.089999947202159E+003	-1.3519938E+000
3	0	2.090499947189528E+003	-1.3515576E+000
3	0	2.090999947176897E+003	-1.3524945E+000
3	0	2.091499947164266E+003	-1.3531632E+000
3	0	2.091999947151635E+003	-1.3495973E+000
3	0	2.092499947139004E+003	-1.3540205E+000
3	0	2.092999947126373E+003	-1.3544375E+000
3	0	2.093499947113742E+003	-1.3538002E+000
3	0	2.093999947101111E+003	-1.3542097E+000
3	0	2.094499947088480E+003	-1.3550484E+000
3	0	2.094999947075848E+003	-1.3544385E+000
3	0	2.095499947063217E+003	-1.3560003E+000
3	0	2.095999947050586E+003	-1.3567590E+000
3	0	2.096499947037955E+003	-1.3549551E+000
3	0	2.096999947025324E+003	-1.3582617E+000
3	0	2.097499947012693E+003	-1.3586315E+000
3	0	2.097999947000062E+003	-1.3534513E+000
3	0	2.098499946987431E+003	-1.3549366E+000
3	0	2.098999946974800E+003	-1.3546470E+000
3	0	2.099499946962169E+003	-1.3538202E+000
3	0	2.099999946949538E+003	-1.3527895E+000
3	0	2.100499946936907E+003	-1.3532369E+000
3	0	2.100999946924276E+003	-1.3552084E+000
3	0	2.101499946911645E+003	-1.3550297E+000
3	0	2.101999946899014E+003	-1.3537502E+000
3	0	2.102499946886383E+003	-1.3490056E+000
3	0	2.102999946873751E+003	-1.3462564E+000
3	0	2.103499946861120E+003	-1.3465466E+000
3	0	2.103999946848489E+003	-1.3460484E+000
3	0	2.104499946835858E+003	-1.3463192E+000
3	0	2.104999946823227E+003	-1.3480531E+000
3	0	2.105499946810596E+003	-1.3487794E+000
3	0	2.105999946797965E+003	-1.3470953E+000
3	0	2.106499946785334E+003	-1.3432233E+000
3	0	2.106999946772703E+003	-1.3431661E+000
3	0	2.107499946760072E+003	-1.3441890E+000
3	0	2.107999946747441E+003	-1.3450743E+000
3	0	2.108499946734810E+003	-1.3428303E+000
3	0	2.108999946722179E+003	-1.3407261E+000
3	0	2.109499946709548E+003	-1.3436311E+000
3	0	2.109999946696917E+003	-1.3455280E+000
3	0	2.110499946684286E+003	-1.3468767E+000
3	0	2.110999946671654E+003	-1.3489474E+000
3	0	2.111499946659023E+003	-1.3438536E+000
3	0	2.111999946646392E+003	-1.3452170E+000
3	0	2.112499946633761E+003	-1.3456746E+000
3	0	2.112999946621130E+003	-1.3455850E+000
3	0	2.113499946608499E+003	-1.3450481E+000
3	0	2.113999946595868E+003	-1.3454679E+000
3	0	2.114499946583237E+003	-1.3443205E+000
3	0	2.114999946570606E+003	-1.3433291E+000
3	0	2.115499946557975E+003	-1.3451347E+000
3	0	2.115999946545344E+003	-1.3462545E+000
3	0	2.116499946532713E+003	-1.3397921E+000
3	0	2.116999946520082E+003	-1.3413984E+000
3	0	2.117499946507451E+003	-1.3431345E+000
3	0	2.117999946494820E+003	-1.3435100E+000
3	0	2.118499946482189E+003	-1.3445908E+000
3	0	2.118999946469557E+003	-1.3451723E+000
3	0	2.119499946456926E+003	-1.3453608E+000
3	0	2.119999946444295E+003	-1.3456397E+000
3	0	2.120499946431664E+003	-1.3455504E+000
3	0	2.120999946419033E+003	-1.3458532E+000
3	0	2.121499946406402E+003	-1.3442165E+000
3	0	2.121999946393771E+003	-1.3396921E+000
3	0	2.122499946381140E+003	-1.3399560E+000
3	0	2.122999946368509E+003	-1.3398627E+000
3	0	2.123499946355878E+003	-1.3402071E+000
3	0	2.123999946343247E+003	-1.3411459E+000
3	0	2.124499946330616E+003	-1.3409735E+000
3	0	2.124999946317985E+003	-1.3414596E+000
3	0	2.125499946305354E+003	-1.3410203E+000
3	0	2.125999946292723E+003	-1.3394812E+000
3	0	2.126499946280092E+003	-1.3359989E+000
3	0	2.126999946267460E+003	-1.3370764E+000
3	0	2.127499946254829E+003	-1.3363507E+000
3	0	2.127999946242198E+003	-1.3361561E+000
3	0	2.128499946229567E+003	-1.3372984E+000
3	0	2.128999946216936E+003	-1.3375455E+000
3	0	2.129499946204305E+003	-1.3377991E+000
3	0	2.129999946191674E+003	-1.3371266E+000
3	0	2.130499946179043E+003	-1.3322494E+000
3	0	2.130999946166412E+003	-1.3332144E+000
3	0	2.131499946153781E+003	-1.3330126E+000
3	0	2.131999946141150E+003	-1.3348166E+000
3	0	2.132499946128519E+003	-1.3390239E+000
3	0	2.132999946115888E+003	-1.3441772E+000
3	0	2.133499946103257E+003	-1.3452773E+000
3	0	2.133999946090626E+003	-1.3454918E+000
3	0	2.134499946077995E+003	-1.3462512E+000
3	0	2.134999946065363E+003	-1.3474401E+000
3	0	2.135499946052732E+003	-1.3431361E+000
3	0	2.135999946040101E+003	-1.3443805E+000
3	0	2.136499946027470E+003	-1.3479275E+000
3	0	2.136999946014839E+003	-1.3505424E+000
3	0	2.137499946002208E+003	-1.3591050E+000
3	0	2.137999945989577E+003	-1.3616314E+000
3	0	2.138499945976946E+003	-1.3583602E+000
3	0	2.138999945964315E+003	-1.3566678E+000
3	0	2.139499945951684E+003	-1.3566996E+000
3	0	2.139999945939053E+003	-1.3593657E+000
3	0	2.140499945926422E+003	-1.3621441E+000
3	0	2.140999945913791E+003	-1.3577231E+000
3	0	2.141499945901160E+003	-1.3565588E+000
3	0	2.141999945888529E+003	-1.3574082E+000
3	0	2.142499945875898E+003	-1.3576720E+000
3	0	2.142999945863266E+003	-1.3578771E+000
3	0	2.143499945850635E+003	-1.3591564E+000
3	0	2.143999945838004E+003	-1.3612056E+000
3	0	2.144499945825373E+003	-1.3631703E+000
3	0	2.144999945812742E+003	-1.3646816E+000
3	0	2.145499945800111E+003	-1.3565241E+000
3	0	2.145999945787480E+003	-1.3541179E+000
3	0	2.146499945774849E+003	-1.3549250E+000
3	0	2.146999945762218E+003	-1.3562886E+000
3	0	2.147499945749587E+003	-1.3576063E+000
3	0	2.147999945736956E+003	-1.3573632E+000
3	0	2.148499945724325E+003	-1.3561571E+000
3	0	2.148999945711694E+003	-1.3530285E+000
3	0	2.149499945699063E+003	-1.3516626E+000
3	0	2.149999945686432E+003	-1.3544867E+000
3	0	2.150499945673801E+003	-1.3566272E+000
3	0	2.150999945661169E+003	-1.3579873E+000
3	0	2.151499945648538E+003	-1.3586559E+000
3	0	2.151999945635907E+003	-1.3499334E+000
3	0	2.152499945623276E+003	-1.3531039E+000
3	0	2.152999945610645E+003	-1.3555317E+000
3	0	2.153499945598014E+003	-1.3560781E+000
3	0	2.153999945585383E+003	-1.3564935E+000
3	0	2.154499945572752E+003	-1.3569887E+000
3	0	2.154999945560121E+003	-1.3580347E+000
3	0	2.155499945547490E+003	-1.3581017E+000
3	0	2.155999945534859E+003	-1.3576844E+000
3	0	2.156499945522228E+003	-1.3574758E+000
3	0	2.156999945509597E+003	-1.3530283E+000
3	0	2.157499945496966E+003	-1.3506382E+000
3	0	2.157999945484335E+003	-1.3528802E+000
3	0	2.158499945471704E+003	-1.3533968E+000
3	0	2.158999945459072E+003	-1.3550221E+000
3	0	2.159499945446441E+003	-1.3557404E+000
3	0	2.159999945433810E+003	-1.3575873E+000
3	0	2.160499945421179E+003	-1.3590777E+000
3	0	2.160999945408548E+003	-1.3569881E+000
3	0	2.161499945395917E+003	-1.3532255E+000
3	0	2.161999945383286E+003	-1.3501405E+000
3	0	2.162499945370655E+003	-1.3516548E+000
3	0	2.162999945358024E+003	-1.3522077E+000
3	0	2.163499945345393E+003	-1.3531886E+000
3	0	2.163999945332762E+003	-1.3539340E+000
3	0	2.164499945320131E+003	-1.3539541E+000
3	0	2.164999945307500E+003	-1.3535782E+000
3	0	2.165499945294869E+003	-1.3520108E+000
3	0	2.165999945282238E+003	-1.3507544E+000
3	0	2.166499945269607E+003	-1.3480861E+000
3	0	2.166999945256975E+003	-1.3486681E+000
3	0	2.167499945244344E+003	-1.3509932E+000
3	0	2.167999945231713E+003	-1.3524883E+000
3	0	2.168499945219082E+003	-1.3497312E+000
3	0	2.168999945206451E+003	-1.3441672E+000
3	0	2.169499945193820E+003	-1.3451505E+000
3	0	2.169999945181189E+003	-1.3511455E+000
3	0	2.170499945168558E+003	-1.3571258E+000
3	0	2.170999945155927E+003	-1.3561635E+000
3	0	2.171499945143296E+003	-1.3558253E+000
3	0	2.171999945130665E+003	-1.3547118E+000
3	0	2.172499945118034E+003	-1.3548074E+000
3	0	2.172999945105403E+003	-1.3566902E+000
3	0	2.173499945092772E+003	-1.3630986E+000
3	0	2.173999945080141E+003	-1.3708873E+000
3	0	2.174499945067510E+003	-1.3717375E+000
3	0	2.174999945054878E+003	-1.3733042E+000
3	0	2.175499945042247E+003	-1.3634405E+000
3	0	2.175999945029616E+003	-1.3655256E+000
3	0	2.176499945016985E+003	-1.3658136E+000
3	0	2.176999945004354E+003	-1.3649070E+000
3	0	2.177499944991723E+003	-1.3643135E+000
3	0	2.177999944979092E+003	-1.3639281E+000
3	0	2.178499944966461E+003	-1.3633059E+000
3	0	2.178999944953830E+003	-1.3638407E+000
3	0	2.179499944941199E+003	-1.3631592E+000
3	0	2.179999944928568E+003	-1.3620307E+000
3	0	2.180499944915937E+003	-1.3611426E+000
3	0	2.180999944903306E+003	-1.3629360E+000
3	0	2.181499944890675E+003	-1.3650151E+000
3	0	2.181999944878044E+003	-1.3633616E+000
3	0	2.182499944865413E+003	-1.3626834E+000
3	0	2.182999944852781E+003	-1.3666558E+000
3	0	2.183499944840150E+003	-1.3665365E+000
3	0	2.183999944827519E+003	-1.3595562E+000
3	0	2.184499944814888E+003	-1.3610628E+000
3	0	2.184999944802257E+003	-1.3606844E+000
3	0	2.185499944789626E+003	-1.3608201E+000
3	0	2.185999944776995E+003	-1.3620076E+000
3	0	2.186499944764364E+003	-1.3613040E+000
3	0	2.186999944751733E+003	-1.3601197E+000
3	0	2.187499944739102E+003	-1.3592949E+000
3	0	2.187999944726471E+003	-1.3579715E+000
3	0	2.188499944713840E+003	-1.3579682E+000
3	0	2.188999944701209E+003	-1.3577343E+000
3	0	2.189499944688578E+003	-1.3574249E+000
3	0	2.189999944675947E+003	-1.3577693E+000
3	0	2.190499944663316E+003	-1.3578330E+000
3	0	2.190999944650684E+003	-1.3543284E+000
3	0	2.191499944638053E+003	-1.3512142E+000
3	0	2.191999944625422E+003	-1.3519173E+000
3	0	2.192499944612791E+003	-1.3529010E+000
3	0	2.192999944600160E+003	-1.3557775E+000
3	0	2.193499944587529E+003	-1.3504740E+000
3	0	2.193999944574898E+003	-1.3583654E+000
3	0	2.194499944562267E+003	-1.3587195E+000
3	0	2.194999944549636E+003	-1.3579262E+000
3	0	2.195499944537005E+003	-1.3576211E+000
3	0	2.195999944524374E+003	-1.3588357E+000
3	0	2.196499944511743E+003	-1.3611370E+000
3	0	2.196999944499112E+003	-1.3617328E+000
3	0	2.197499944486481E+003	-1.3610733E+000
3	0	2.197999944473850E+003	-1.3535993E+000
3	0	2.198499944461219E+003	-1.3578019E+000
3	0	2.198999944448587E+003	-1.3582639E+000
3	0	2.199499944435956E+003	-1.3578850E+000
3	0	2.199999944423325E+003	-1.3594171E+000
3	0	2.200499944410694E+003	-1.3602029E+000
3	0	2.200999944398063E+003	-1.3581463E+000
3	0	2.201499944385432E+003	-1.3518248E+000
3	0	2.201999944372801E+003	-1.3542836E+000
3	0	2.202499944360170E+003	-1.3546417E+000
3	0	2.202999944347539E+003	-1.3535825E+000
3	0	2.203499944334908E+003	-1.3520052E+000
3	0	2.203999944322277E+003	-1.3517696E+000
3	0	2.204499944309646E+003	-1.3536103E+000
3	0	2.204999944297015E+003	-1.3512225E+000
3	0	2.205499944284384E+003	-1.3477236E+000
3	0	2.205999944271753E+003	-1.3502985E+000
3	0	2.206499944259122E+003	-1.3504962E+000
3	0	2.206999944246490E+003	-1.3496190E+000
3	0	2.207499944233859E+003	-1.3493042E+000
3	0	2.207999944221228E+003	-1.3493371E+000
3	0	2.208499944208597E+003	-1.3498498E+000
3	0	2.208999944195966E+003	-1.3594600E+000
3	0	2.209499944183335E+003	-1.3615956E+000
3	0	2.209999944170704E+003	-1.3609529E+000
3	0	2.210499944158073E+003	-1.3561422E+000
3	0	2.210999944145442E+003	-1.3547267E+000
3	0	2.211499944132811E+003	-1.3565203E+000
3	0	2.211999944120180E+003	-1.3575724E+000
3	0	2.212499944107549E+003	-1.3581742E+000
3	0	2.212999944094918E+003	-1.3526219E+000
3	0	2.213499944082287E+003	-1.3502059E+000
3	0	2.213999944069656E+003	-1.3524039E+000
3	0	2.214499944057025E+003	-1.3521626E+000
3	0	2.214999944044393E+003	-1.3492715E+000
3	0	2.215499944031762E+003	-1.3488569E+000
3	0	2.215999944019131E+003	-1.3516105E+000
3	0	2.216499944006500E+003	-1.3525280E+000
3	0	2.216999943993869E+003	-1.3539492E+000
3	0	2.217499943981238E+003	-1.3465848E+000
3	0	2.217999943968607E+003	-1.3460673E+000
3	0	2.218499943955976E+003	-1.3468719E+000
3	0	2.218999943943345E+003	-1.3485872E+000
3	0	2.219499943930714E+003	-1.3505743E+000
3	0	2.219999943918083E+003	-1.3578895E+000
3	0	2.220499943905452E+003	-1.3566644E+000
3	0	2.220999943892821E+003	-1.3502666E+000
3	0	2.221499943880190E+003	-1.3509588E+000
3	0	2.221999943867559E+003	-1.3519392E+000
3	0	2.222499943854928E+003	-1.3519970E+000
3	0	2.222999943842296E+003	-1.3516337E+000
3	0	2.223499943829665E+003	-1.3511641E+000
3	0	2.223999943817034E+003	-1.3516461E+000
3	0	2.224499943804403E+003	-1.3515279E+000
3	0	2.224999943791772E+003	-1.3501742E+000
3	0	2.225499943779141E+003	-1.3439232E+000
3	0	2.225999943766510E+003	-1.3461324E+000
3	0	2.226499943753879E+003	-1.3475196E+000
3	0	2.226999943741248E+003	-1.3480476E+000
3	0	2.227499943728617E+003	-1.3495547E+000
3	0	2.227999943715986E+003	-1.3512380E+000
3	0	2.228499943703355E+003	-1.3449209E+000
3	0	2.228999943690724E+003	-1.3469291E+000
3	0	2.229499943678093E+003	-1.3471432E+000
