mode	error	time/s	<Ewe/V>	
3	0	1.788999954806059E+003	-1.6342666E+000
3	0	1.789499954793428E+003	-1.6238663E+000
3	0	1.789999954780797E+003	-1.6155404E+000
3	0	1.790499954768165E+003	-1.6221492E+000
3	0	1.790999954755534E+003	-1.6245168E+000
3	0	1.791499954742903E+003	-1.6225438E+000
3	0	1.791999954730272E+003	-1.6222726E+000
3	0	1.792499954717641E+003	-1.6197065E+000
3	0	1.792999954705010E+003	-1.6180180E+000
3	0	1.793499954692379E+003	-1.6250263E+000
3	0	1.793999954679748E+003	-1.6281806E+000
3	0	1.794499954667117E+003	-1.6349531E+000
3	0	1.794999954654486E+003	-1.6359377E+000
3	0	1.795499954641855E+003	-1.6387180E+000
3	0	1.795999954629224E+003	-1.6424251E+000
3	0	1.796499954616593E+003	-1.6389900E+000
3	0	1.796999954603962E+003	-1.6325788E+000
3	0	1.797499954591331E+003	-1.6333330E+000
3	0	1.797999954578700E+003	-1.6387649E+000
3	0	1.798499954566068E+003	-1.6336242E+000
3	0	1.798999954553437E+003	-1.6361122E+000
3	0	1.799499954540806E+003	-1.6420408E+000
3	0	1.799999954528175E+003	-1.6388348E+000
3	0	1.800499954515544E+003	-1.6389078E+000
3	0	1.800999954502913E+003	-1.6340985E+000
3	0	1.801499954490282E+003	-1.6327934E+000
3	0	1.801999954477651E+003	-1.6478043E+000
3	0	1.802499954465020E+003	-1.6416900E+000
3	0	1.802999954452389E+003	-1.6412729E+000
3	0	1.803499954439758E+003	-1.6480305E+000
3	0	1.803999954427127E+003	-1.6436452E+000
3	0	1.804499954414496E+003	-1.6386822E+000
3	0	1.804999954401865E+003	-1.6414173E+000
3	0	1.805499954389234E+003	-1.6310624E+000
3	0	1.805999954376603E+003	-1.6301019E+000
3	0	1.806499954363971E+003	-1.6369373E+000
3	0	1.806999954351340E+003	-1.6454818E+000
3	0	1.807499954338709E+003	-1.6393586E+000
3	0	1.807999954326078E+003	-1.6329777E+000
3	0	1.808499954313447E+003	-1.6267210E+000
3	0	1.808999954300816E+003	-1.6316667E+000
3	0	1.809499954288185E+003	-1.6303933E+000
3	0	1.809999954275554E+003	-1.6258827E+000
3	0	1.810499954262923E+003	-1.6277292E+000
3	0	1.810999954250292E+003	-1.6299012E+000
3	0	1.811499954237661E+003	-1.6272261E+000
3	0	1.811999954225030E+003	-1.6221629E+000
3	0	1.812499954212399E+003	-1.6330087E+000
3	0	1.812999954199768E+003	-1.6410674E+000
3	0	1.813499954187137E+003	-1.6394571E+000
3	0	1.813999954174506E+003	-1.6368667E+000
3	0	1.814499954161874E+003	-1.6424414E+000
3	0	1.814999954149243E+003	-1.6444939E+000
3	0	1.815499954136612E+003	-1.6494669E+000
3	0	1.815999954123981E+003	-1.6516691E+000
3	0	1.816499954111350E+003	-1.6449721E+000
3	0	1.816999954098719E+003	-1.6498108E+000
3	0	1.817499954086088E+003	-1.6432601E+000
3	0	1.817999954073457E+003	-1.6386122E+000
3	0	1.818499954060826E+003	-1.6380581E+000
3	0	1.818999954048195E+003	-1.6424264E+000
3	0	1.819499954035564E+003	-1.6388500E+000
3	0	1.819999954022933E+003	-1.6349252E+000
3	0	1.820499954010302E+003	-1.6365954E+000
3	0	1.820999953997671E+003	-1.6416230E+000
3	0	1.821499953985040E+003	-1.6392363E+000
3	0	1.821999953972409E+003	-1.6407865E+000
3	0	1.822499953959777E+003	-1.6414657E+000
3	0	1.822999953947146E+003	-1.6339719E+000
3	0	1.823499953934515E+003	-1.6315556E+000
3	0	1.823999953921884E+003	-1.6331512E+000
3	0	1.824499953909253E+003	-1.6411352E+000
3	0	1.824999953896622E+003	-1.6443510E+000
3	0	1.825499953883991E+003	-1.6424310E+000
3	0	1.825999953871360E+003	-1.6403141E+000
3	0	1.826499953858729E+003	-1.6374708E+000
3	0	1.826999953846098E+003	-1.6347041E+000
3	0	1.827499953833467E+003	-1.6330577E+000
3	0	1.827999953820836E+003	-1.6310143E+000
3	0	1.828499953808205E+003	-1.6402814E+000
3	0	1.828999953795574E+003	-1.6351990E+000
3	0	1.829499953782943E+003	-1.6298701E+000
3	0	1.829999953770312E+003	-1.6308887E+000
3	0	1.830499953757680E+003	-1.6327629E+000
3	0	1.830999953745049E+003	-1.6264080E+000
3	0	1.831499953732418E+003	-1.6204436E+000
3	0	1.831999953719787E+003	-1.6250695E+000
3	0	1.832499953707156E+003	-1.6319836E+000
3	0	1.832999953694525E+003	-1.6314991E+000
3	0	1.833499953681894E+003	-1.6368152E+000
3	0	1.833999953669263E+003	-1.6340072E+000
3	0	1.834499953656632E+003	-1.6290894E+000
3	0	1.834999953644001E+003	-1.6262231E+000
3	0	1.835499953631370E+003	-1.6314120E+000
3	0	1.835999953618739E+003	-1.6284821E+000
3	0	1.836499953606108E+003	-1.6243267E+000
3	0	1.836999953593477E+003	-1.6271749E+000
3	0	1.837499953580846E+003	-1.6310630E+000
3	0	1.837999953568215E+003	-1.6185523E+000
3	0	1.838499953555583E+003	-1.6145163E+000
3	0	1.838999953542952E+003	-1.6133288E+000
3	0	1.839499953530321E+003	-1.6140293E+000
3	0	1.839999953517690E+003	-1.6147401E+000
3	0	1.840499953505059E+003	-1.6226658E+000
3	0	1.840999953492428E+003	-1.6298953E+000
3	0	1.841499953479797E+003	-1.6238661E+000
3	0	1.841999953467166E+003	-1.6221435E+000
3	0	1.842499953454535E+003	-1.6289958E+000
3	0	1.842999953441904E+003	-1.6277382E+000
3	0	1.843499953429273E+003	-1.6227051E+000
3	0	1.843999953416642E+003	-1.6212609E+000
3	0	1.844499953404011E+003	-1.6243316E+000
3	0	1.844999953391380E+003	-1.6167817E+000
3	0	1.845499953378749E+003	-1.6253774E+000
3	0	1.845999953366118E+003	-1.6236395E+000
3	0	1.846499953353486E+003	-1.6204478E+000
3	0	1.846999953340855E+003	-1.6217550E+000
3	0	1.847499953328224E+003	-1.6151686E+000
3	0	1.847999953315593E+003	-1.6155696E+000
3	0	1.848499953302962E+003	-1.6152338E+000
3	0	1.848999953290331E+003	-1.6118481E+000
3	0	1.849499953277700E+003	-1.6107607E+000
3	0	1.849999953265069E+003	-1.6073923E+000
3	0	1.850499953252438E+003	-1.6086247E+000
3	0	1.850999953239807E+003	-1.6118724E+000
3	0	1.851499953227176E+003	-1.6195506E+000
3	0	1.851999953214545E+003	-1.6247023E+000
3	0	1.852499953201914E+003	-1.6294049E+000
3	0	1.852999953189283E+003	-1.6235482E+000
3	0	1.853499953176652E+003	-1.6211407E+000
3	0	1.853999953164021E+003	-1.6198857E+000
3	0	1.854499953151389E+003	-1.6221339E+000
3	0	1.854999953138758E+003	-1.6195405E+000
3	0	1.855499953126127E+003	-1.6198179E+000
3	0	1.855999953113496E+003	-1.6272415E+000
3	0	1.856499953100865E+003	-1.6255080E+000
3	0	1.856999953088234E+003	-1.6212108E+000
3	0	1.857499953075603E+003	-1.6223178E+000
3	0	1.857999953062972E+003	-1.6256839E+000
3	0	1.858499953050341E+003	-1.6220306E+000
3	0	1.858999953037710E+003	-1.6240606E+000
3	0	1.859499953025079E+003	-1.6214070E+000
3	0	1.859999953012448E+003	-1.6221497E+000
3	0	1.860499952999817E+003	-1.6246996E+000
3	0	1.860999952987186E+003	-1.6136845E+000
3	0	1.861499952974555E+003	-1.6124271E+000
3	0	1.861999952961924E+003	-1.6153692E+000
3	0	1.862499952949292E+003	-1.6150688E+000
3	0	1.862999952936661E+003	-1.6260751E+000
3	0	1.863499952924030E+003	-1.6230290E+000
3	0	1.863999952911399E+003	-1.6220372E+000
3	0	1.864499952898768E+003	-1.6270477E+000
3	0	1.864999952886137E+003	-1.6304438E+000
3	0	1.865499952873506E+003	-1.6289301E+000
3	0	1.865999952860875E+003	-1.6306075E+000
3	0	1.866499952848244E+003	-1.6291332E+000
3	0	1.866999952835613E+003	-1.6237084E+000
3	0	1.867499952822982E+003	-1.6219147E+000
3	0	1.867999952810351E+003	-1.6232439E+000
3	0	1.868499952797720E+003	-1.6194488E+000
3	0	1.868999952785089E+003	-1.6098288E+000
3	0	1.869499952772458E+003	-1.6087116E+000
3	0	1.869999952759827E+003	-1.6099110E+000
3	0	1.870499952747195E+003	-1.6135547E+000
3	0	1.870999952734564E+003	-1.6183002E+000
3	0	1.871499952721933E+003	-1.6293019E+000
3	0	1.871999952709302E+003	-1.6169996E+000
3	0	1.872499952696671E+003	-1.6167208E+000
3	0	1.872999952684040E+003	-1.6207701E+000
3	0	1.873499952671409E+003	-1.6254748E+000
3	0	1.873999952658778E+003	-1.6209249E+000
3	0	1.874499952646147E+003	-1.6141956E+000
3	0	1.874999952633516E+003	-1.6144353E+000
3	0	1.875499952620885E+003	-1.6102356E+000
3	0	1.875999952608254E+003	-1.6127414E+000
3	0	1.876499952595623E+003	-1.6176380E+000
3	0	1.876999952582992E+003	-1.6163626E+000
3	0	1.877499952570361E+003	-1.6177809E+000
3	0	1.877999952557730E+003	-1.6090842E+000
3	0	1.878499952545098E+003	-1.6060375E+000
3	0	1.878999952532467E+003	-1.6065067E+000
3	0	1.879499952519836E+003	-1.6119070E+000
3	0	1.879999952507205E+003	-1.6219313E+000
3	0	1.880499952494574E+003	-1.6070188E+000
3	0	1.880999952481943E+003	-1.6054689E+000
3	0	1.881499952469312E+003	-1.6113415E+000
3	0	1.881999952456681E+003	-1.6124445E+000
3	0	1.882499952444050E+003	-1.6070654E+000
3	0	1.882999952431419E+003	-1.6096581E+000
3	0	1.883499952418788E+003	-1.6115066E+000
3	0	1.883999952406157E+003	-1.6111981E+000
3	0	1.884499952393526E+003	-1.6097857E+000
3	0	1.884999952380895E+003	-1.6096209E+000
3	0	1.885499952368264E+003	-1.6086715E+000
3	0	1.885999952355633E+003	-1.6086494E+000
3	0	1.886499952343002E+003	-1.6094480E+000
3	0	1.886999952330370E+003	-1.6045791E+000
3	0	1.887499952317739E+003	-1.6040205E+000
3	0	1.887999952305108E+003	-1.6065341E+000
3	0	1.888499952292477E+003	-1.6090459E+000
3	0	1.888999952279846E+003	-1.6126750E+000
3	0	1.889499952267215E+003	-1.6040913E+000
3	0	1.889999952254584E+003	-1.6019583E+000
3	0	1.890499952241953E+003	-1.6043051E+000
3	0	1.890999952229322E+003	-1.6004051E+000
3	0	1.891499952216691E+003	-1.5988210E+000
3	0	1.891999952204060E+003	-1.6077220E+000
3	0	1.892499952191429E+003	-1.6076316E+000
3	0	1.892999952178798E+003	-1.6009979E+000
3	0	1.893499952166167E+003	-1.6031610E+000
3	0	1.893999952153536E+003	-1.6000139E+000
3	0	1.894499952140905E+003	-1.5970775E+000
3	0	1.894999952128273E+003	-1.5938998E+000
3	0	1.895499952115642E+003	-1.5903594E+000
3	0	1.895999952103011E+003	-1.5967213E+000
3	0	1.896499952090380E+003	-1.5902261E+000
3	0	1.896999952077749E+003	-1.5964950E+000
3	0	1.897499952065118E+003	-1.5887994E+000
3	0	1.897999952052487E+003	-1.6000730E+000
3	0	1.898499952039856E+003	-1.6127285E+000
3	0	1.898999952027225E+003	-1.6107575E+000
3	0	1.899499952014594E+003	-1.6108150E+000
3	0	1.899999952001963E+003	-1.6119347E+000
3	0	1.900499951989332E+003	-1.6120728E+000
3	0	1.900999951976701E+003	-1.6193188E+000
3	0	1.901499951964070E+003	-1.6248965E+000
3	0	1.901999951951439E+003	-1.6318001E+000
3	0	1.902499951938808E+003	-1.6297579E+000
3	0	1.902999951926176E+003	-1.6245761E+000
3	0	1.903499951913545E+003	-1.6221931E+000
3	0	1.903999951900914E+003	-1.6201347E+000
3	0	1.904499951888283E+003	-1.6248150E+000
3	0	1.904999951875652E+003	-1.6277480E+000
3	0	1.905499951863021E+003	-1.6186787E+000
3	0	1.905999951850390E+003	-1.6170672E+000
3	0	1.906499951837759E+003	-1.6187137E+000
3	0	1.906999951825128E+003	-1.6238993E+000
3	0	1.907499951812497E+003	-1.6239266E+000
3	0	1.907999951799866E+003	-1.6220049E+000
3	0	1.908499951787235E+003	-1.6207782E+000
3	0	1.908999951774604E+003	-1.6222502E+000
3	0	1.909499951761973E+003	-1.6148752E+000
3	0	1.909999951749342E+003	-1.6165742E+000
3	0	1.910499951736711E+003	-1.6190231E+000
3	0	1.910999951724079E+003	-1.6174461E+000
3	0	1.911499951711448E+003	-1.6093233E+000
3	0	1.911999951698817E+003	-1.6172138E+000
3	0	1.912499951686186E+003	-1.6177404E+000
3	0	1.912999951673555E+003	-1.6159749E+000
3	0	1.913499951660924E+003	-1.6107266E+000
3	0	1.913999951648293E+003	-1.6091976E+000
3	0	1.914499951635662E+003	-1.6145113E+000
3	0	1.914999951623031E+003	-1.6265627E+000
3	0	1.915499951610400E+003	-1.6292380E+000
3	0	1.915999951597769E+003	-1.6255515E+000
3	0	1.916499951585138E+003	-1.6270965E+000
3	0	1.916999951572507E+003	-1.6308138E+000
3	0	1.917499951559876E+003	-1.6342260E+000
3	0	1.917999951547245E+003	-1.6373361E+000
3	0	1.918499951534614E+003	-1.6296746E+000
3	0	1.918999951521982E+003	-1.6329337E+000
3	0	1.919499951509351E+003	-1.6331255E+000
3	0	1.919999951496720E+003	-1.6301018E+000
3	0	1.920499951484089E+003	-1.6287472E+000
3	0	1.920999951471458E+003	-1.6284902E+000
3	0	1.921499951458827E+003	-1.6257224E+000
3	0	1.921999951446196E+003	-1.6284035E+000
3	0	1.922499951433565E+003	-1.6352572E+000
3	0	1.922999951420934E+003	-1.6376028E+000
3	0	1.923499951408303E+003	-1.6323596E+000
3	0	1.923999951395672E+003	-1.6371955E+000
3	0	1.924499951383041E+003	-1.6322095E+000
3	0	1.924999951370410E+003	-1.6286105E+000
3	0	1.925499951357779E+003	-1.6272945E+000
3	0	1.925999951345148E+003	-1.6302001E+000
3	0	1.926499951332517E+003	-1.6241019E+000
3	0	1.926999951319885E+003	-1.6217172E+000
3	0	1.927499951307254E+003	-1.6337488E+000
3	0	1.927999951294623E+003	-1.6401906E+000
3	0	1.928499951281992E+003	-1.6336743E+000
3	0	1.928999951269361E+003	-1.6320843E+000
3	0	1.929499951256730E+003	-1.6262552E+000
3	0	1.929999951244099E+003	-1.6261894E+000
3	0	1.930499951231468E+003	-1.6269011E+000
3	0	1.930999951218837E+003	-1.6358609E+000
3	0	1.931499951206206E+003	-1.6385281E+000
3	0	1.931999951193575E+003	-1.6410992E+000
3	0	1.932499951180944E+003	-1.6399041E+000
3	0	1.932999951168313E+003	-1.6325804E+000
3	0	1.933499951155682E+003	-1.6415187E+000
3	0	1.933999951143051E+003	-1.6454967E+000
3	0	1.934499951130420E+003	-1.6378841E+000
3	0	1.934999951117788E+003	-1.6369102E+000
3	0	1.935499951105157E+003	-1.6351970E+000
3	0	1.935999951092526E+003	-1.6328979E+000
3	0	1.936499951079895E+003	-1.6380006E+000
3	0	1.936999951067264E+003	-1.6433326E+000
3	0	1.937499951054633E+003	-1.6446387E+000
3	0	1.937999951042002E+003	-1.6435599E+000
3	0	1.938499951029371E+003	-1.6422782E+000
3	0	1.938999951016740E+003	-1.6430885E+000
3	0	1.939499951004109E+003	-1.6418854E+000
3	0	1.939999950991478E+003	-1.6372881E+000
3	0	1.940499950978847E+003	-1.6346062E+000
3	0	1.940999950966216E+003	-1.6385463E+000
3	0	1.941499950953585E+003	-1.6340263E+000
3	0	1.941999950940954E+003	-1.6436719E+000
3	0	1.942499950928323E+003	-1.6384813E+000
3	0	1.942999950915691E+003	-1.6331866E+000
3	0	1.943499950903060E+003	-1.6362292E+000
3	0	1.943999950890429E+003	-1.6306324E+000
3	0	1.944499950877798E+003	-1.6291813E+000
3	0	1.944999950865167E+003	-1.6342762E+000
3	0	1.945499950852536E+003	-1.6411885E+000
3	0	1.945999950839905E+003	-1.6405638E+000
3	0	1.946499950827274E+003	-1.6430680E+000
3	0	1.946999950814643E+003	-1.6459728E+000
3	0	1.947499950802012E+003	-1.6431743E+000
3	0	1.947999950789381E+003	-1.6408875E+000
3	0	1.948499950776750E+003	-1.6437235E+000
3	0	1.948999950764119E+003	-1.6436969E+000
3	0	1.949499950751488E+003	-1.6394064E+000
3	0	1.949999950738857E+003	-1.6369973E+000
3	0	1.950499950726226E+003	-1.6387759E+000
3	0	1.950999950713594E+003	-1.6367915E+000
3	0	1.951499950700963E+003	-1.6331515E+000
3	0	1.951999950688332E+003	-1.6309055E+000
3	0	1.952499950675701E+003	-1.6292220E+000
3	0	1.952999950663070E+003	-1.6302043E+000
3	0	1.953499950650439E+003	-1.6285390E+000
3	0	1.953999950637808E+003	-1.6219052E+000
3	0	1.954499950625177E+003	-1.6270489E+000
3	0	1.954999950612546E+003	-1.6348481E+000
3	0	1.955499950599915E+003	-1.6366855E+000
3	0	1.955999950587284E+003	-1.6366923E+000
3	0	1.956499950574653E+003	-1.6357918E+000
3	0	1.956999950562022E+003	-1.6368382E+000
3	0	1.957499950549391E+003	-1.6378068E+000
3	0	1.957999950536760E+003	-1.6343473E+000
3	0	1.958499950524129E+003	-1.6328310E+000
3	0	1.958999950511497E+003	-1.6298703E+000
3	0	1.959499950498866E+003	-1.6273688E+000
3	0	1.959999950486235E+003	-1.6281447E+000
3	0	1.960499950473604E+003	-1.6295234E+000
3	0	1.960999950460973E+003	-1.6260985E+000
3	0	1.961499950448342E+003	-1.6212233E+000
3	0	1.961999950435711E+003	-1.6260748E+000
3	0	1.962499950423080E+003	-1.6303843E+000
3	0	1.962999950410449E+003	-1.6267371E+000
3	0	1.963499950397818E+003	-1.6296657E+000
3	0	1.963999950385187E+003	-1.6272746E+000
3	0	1.964499950372556E+003	-1.6265106E+000
3	0	1.964999950359925E+003	-1.6249504E+000
3	0	1.965499950347294E+003	-1.6218795E+000
3	0	1.965999950334663E+003	-1.6189258E+000
3	0	1.966499950322032E+003	-1.6207004E+000
3	0	1.966999950309400E+003	-1.6230741E+000
3	0	1.967499950296769E+003	-1.6182271E+000
3	0	1.967999950284138E+003	-1.6194247E+000
3	0	1.968499950271507E+003	-1.6197325E+000
3	0	1.968999950258876E+003	-1.6236037E+000
3	0	1.969499950246245E+003	-1.6189705E+000
3	0	1.969999950233614E+003	-1.6190250E+000
3	0	1.970499950220983E+003	-1.6182249E+000
3	0	1.970999950208352E+003	-1.6159754E+000
3	0	1.971499950195721E+003	-1.6097355E+000
3	0	1.971999950183090E+003	-1.6048697E+000
3	0	1.972499950170459E+003	-1.6181829E+000
3	0	1.972999950157828E+003	-1.6250995E+000
3	0	1.973499950145197E+003	-1.6272894E+000
3	0	1.973999950132566E+003	-1.6292362E+000
3	0	1.974499950119935E+003	-1.6286126E+000
3	0	1.974999950107303E+003	-1.6224236E+000
3	0	1.975499950094672E+003	-1.6224197E+000
3	0	1.975999950082041E+003	-1.6146061E+000
3	0	1.976499950069410E+003	-1.6172327E+000
3	0	1.976999950056779E+003	-1.6207308E+000
3	0	1.977499950044148E+003	-1.6252786E+000
3	0	1.977999950031517E+003	-1.6269560E+000
3	0	1.978499950018886E+003	-1.6221485E+000
3	0	1.978999950006255E+003	-1.6203927E+000
3	0	1.979499949993624E+003	-1.6236360E+000
3	0	1.979999949980993E+003	-1.6173081E+000
3	0	1.980499949968362E+003	-1.6145701E+000
3	0	1.980999949955731E+003	-1.6225433E+000
3	0	1.981499949943100E+003	-1.6227502E+000
3	0	1.981999949930469E+003	-1.6200038E+000
3	0	1.982499949917838E+003	-1.6116568E+000
3	0	1.982999949905206E+003	-1.6143571E+000
3	0	1.983499949892575E+003	-1.6218110E+000
3	0	1.983999949879944E+003	-1.6215143E+000
3	0	1.984499949867313E+003	-1.6219519E+000
3	0	1.984999949854682E+003	-1.6190809E+000
3	0	1.985499949842051E+003	-1.6199211E+000
3	0	1.985999949829420E+003	-1.6214409E+000
3	0	1.986499949816789E+003	-1.6213857E+000
3	0	1.986999949804158E+003	-1.6237602E+000
3	0	1.987499949791527E+003	-1.6241741E+000
3	0	1.987999949778896E+003	-1.6216788E+000
3	0	1.988499949766265E+003	-1.6203406E+000
3	0	1.988999949753634E+003	-1.6165186E+000
3	0	1.989499949741003E+003	-1.6219225E+000
3	0	1.989999949728372E+003	-1.6224228E+000
3	0	1.990499949715741E+003	-1.6218656E+000
3	0	1.990999949703109E+003	-1.6269896E+000
3	0	1.991499949690478E+003	-1.6302786E+000
3	0	1.991999949677847E+003	-1.6204388E+000
3	0	1.992499949665216E+003	-1.6217337E+000
3	0	1.992999949652585E+003	-1.6195260E+000
3	0	1.993499949639954E+003	-1.6196003E+000
3	0	1.993999949627323E+003	-1.6203259E+000
3	0	1.994499949614692E+003	-1.6247572E+000
3	0	1.994999949602061E+003	-1.6137927E+000
3	0	1.995499949589430E+003	-1.6127790E+000
3	0	1.995999949576799E+003	-1.6115500E+000
3	0	1.996499949564168E+003	-1.6067767E+000
3	0	1.996999949551537E+003	-1.6127100E+000
3	0	1.997499949538906E+003	-1.6207488E+000
3	0	1.997999949526275E+003	-1.6246812E+000
3	0	1.998499949513644E+003	-1.6230267E+000
3	0	1.998999949501012E+003	-1.6141723E+000
3	0	1.999499949488381E+003	-1.6122854E+000
3	0	1.999999949475750E+003	-1.6154677E+000
3	0	2.000499949463119E+003	-1.6179172E+000
3	0	2.000999949450488E+003	-1.6175292E+000
3	0	2.001499949437857E+003	-1.6101729E+000
3	0	2.001999949425226E+003	-1.6074972E+000
3	0	2.002499949412595E+003	-1.6077137E+000
3	0	2.002999949399964E+003	-1.6094061E+000
3	0	2.003499949387333E+003	-1.6146709E+000
3	0	2.003999949374702E+003	-1.6264293E+000
3	0	2.004499949362071E+003	-1.6283989E+000
3	0	2.004999949349440E+003	-1.6216143E+000
3	0	2.005499949336809E+003	-1.6221339E+000
3	0	2.005999949324178E+003	-1.6258423E+000
3	0	2.006499949311547E+003	-1.6241406E+000
3	0	2.006999949298915E+003	-1.6202357E+000
3	0	2.007499949286284E+003	-1.6132605E+000
3	0	2.007999949273653E+003	-1.6155610E+000
3	0	2.008499949261022E+003	-1.6191325E+000
3	0	2.008999949248391E+003	-1.6177346E+000
3	0	2.009499949235760E+003	-1.6175303E+000
3	0	2.009999949223129E+003	-1.6164474E+000
3	0	2.010499949210498E+003	-1.6264911E+000
3	0	2.010999949197867E+003	-1.6262130E+000
3	0	2.011499949185236E+003	-1.6234335E+000
3	0	2.011999949172605E+003	-1.6223118E+000
3	0	2.012499949159974E+003	-1.6212645E+000
3	0	2.012999949147343E+003	-1.6185106E+000
3	0	2.013499949134712E+003	-1.6182137E+000
3	0	2.013999949122081E+003	-1.6153393E+000
3	0	2.014499949109450E+003	-1.6140547E+000
3	0	2.014999949096818E+003	-1.6139171E+000
3	0	2.015499949084187E+003	-1.6143440E+000
3	0	2.015999949071556E+003	-1.6077962E+000
3	0	2.016499949058925E+003	-1.6047231E+000
3	0	2.016999949046294E+003	-1.6073091E+000
3	0	2.017499949033663E+003	-1.6071322E+000
3	0	2.017999949021032E+003	-1.6049819E+000
3	0	2.018499949008401E+003	-1.6052681E+000
3	0	2.018999948995770E+003	-1.6156361E+000
3	0	2.019499948983139E+003	-1.6109080E+000
3	0	2.019999948970508E+003	-1.6091404E+000
3	0	2.020499948957877E+003	-1.6112436E+000
3	0	2.020999948945246E+003	-1.6063960E+000
3	0	2.021499948932615E+003	-1.6071243E+000
3	0	2.021999948919984E+003	-1.6136957E+000
3	0	2.022499948907353E+003	-1.6143730E+000
3	0	2.022999948894721E+003	-1.6160423E+000
3	0	2.023499948882090E+003	-1.6159855E+000
3	0	2.023999948869459E+003	-1.6176260E+000
3	0	2.024499948856828E+003	-1.6238040E+000
3	0	2.024999948844197E+003	-1.6284449E+000
3	0	2.025499948831566E+003	-1.6211739E+000
3	0	2.025999948818935E+003	-1.6224251E+000
3	0	2.026499948806304E+003	-1.6212863E+000
3	0	2.026999948793673E+003	-1.6202623E+000
3	0	2.027499948781042E+003	-1.6190408E+000
3	0	2.027999948768411E+003	-1.6216381E+000
3	0	2.028499948755780E+003	-1.6204286E+000
3	0	2.028999948743149E+003	-1.6223783E+000
3	0	2.029499948730518E+003	-1.6233258E+000
3	0	2.029999948717887E+003	-1.6167580E+000
3	0	2.030499948705256E+003	-1.6153057E+000
3	0	2.030999948692624E+003	-1.6147907E+000
3	0	2.031499948679993E+003	-1.6121434E+000
3	0	2.031999948667362E+003	-1.6021949E+000
3	0	2.032499948654731E+003	-1.6042665E+000
3	0	2.032999948642100E+003	-1.6154187E+000
3	0	2.033499948629469E+003	-1.6192616E+000
3	0	2.033999948616838E+003	-1.6240605E+000
3	0	2.034499948604207E+003	-1.6202519E+000
3	0	2.034999948591576E+003	-1.6142074E+000
3	0	2.035499948578945E+003	-1.6163257E+000
3	0	2.035999948566314E+003	-1.6195718E+000
3	0	2.036499948553683E+003	-1.6156093E+000
3	0	2.036999948541052E+003	-1.6031232E+000
3	0	2.037499948528421E+003	-1.6091679E+000
3	0	2.037999948515790E+003	-1.6204396E+000
3	0	2.038499948503159E+003	-1.6205168E+000
3	0	2.038999948490527E+003	-1.6205646E+000
3	0	2.039499948477896E+003	-1.6261556E+000
3	0	2.039999948465265E+003	-1.6306579E+000
3	0	2.040499948452634E+003	-1.6298649E+000
3	0	2.040999948440003E+003	-1.6286832E+000
3	0	2.041499948427372E+003	-1.6274563E+000
3	0	2.041999948414741E+003	-1.6251781E+000
3	0	2.042499948402110E+003	-1.6218089E+000
3	0	2.042999948389479E+003	-1.6269174E+000
3	0	2.043499948376848E+003	-1.6281402E+000
3	0	2.043999948364217E+003	-1.6303145E+000
3	0	2.044499948351586E+003	-1.6276112E+000
3	0	2.044999948338955E+003	-1.6210358E+000
3	0	2.045499948326324E+003	-1.6183892E+000
3	0	2.045999948313693E+003	-1.6241307E+000
3	0	2.046499948301062E+003	-1.6286776E+000
3	0	2.046999948288430E+003	-1.6280557E+000
3	0	2.047499948275799E+003	-1.6221687E+000
3	0	2.047999948263168E+003	-1.6216948E+000
3	0	2.048499948250537E+003	-1.6205529E+000
3	0	2.048999948237906E+003	-1.6239520E+000
3	0	2.049499948225275E+003	-1.6280818E+000
3	0	2.049999948212644E+003	-1.6281424E+000
3	0	2.050499948200013E+003	-1.6260326E+000
3	0	2.050999948187382E+003	-1.6199535E+000
3	0	2.051499948174751E+003	-1.6206261E+000
3	0	2.051999948162120E+003	-1.6271664E+000
3	0	2.052499948149489E+003	-1.6305163E+000
3	0	2.052999948136858E+003	-1.6245034E+000
3	0	2.053499948124227E+003	-1.6257162E+000
3	0	2.053999948111596E+003	-1.6308166E+000
3	0	2.054499948098965E+003	-1.6328756E+000
3	0	2.054999948086333E+003	-1.6362655E+000
3	0	2.055499948073702E+003	-1.6283798E+000
3	0	2.055999948061071E+003	-1.6312177E+000
3	0	2.056499948048440E+003	-1.6312014E+000
3	0	2.056999948035809E+003	-1.6292851E+000
3	0	2.057499948023178E+003	-1.6344006E+000
3	0	2.057999948010547E+003	-1.6357974E+000
3	0	2.058499947997916E+003	-1.6314704E+000
3	0	2.058999947985285E+003	-1.6259896E+000
3	0	2.059499947972654E+003	-1.6278889E+000
3	0	2.059999947960023E+003	-1.6251686E+000
3	0	2.060499947947392E+003	-1.6236717E+000
3	0	2.060999947934761E+003	-1.6228485E+000
3	0	2.061499947922130E+003	-1.6234215E+000
3	0	2.061999947909499E+003	-1.6190828E+000
3	0	2.062499947896868E+003	-1.6185445E+000
3	0	2.062999947884236E+003	-1.6230487E+000
3	0	2.063499947871605E+003	-1.6227701E+000
3	0	2.063999947858974E+003	-1.6295050E+000
3	0	2.064499947846343E+003	-1.6365292E+000
3	0	2.064999947833712E+003	-1.6352619E+000
3	0	2.065499947821081E+003	-1.6378450E+000
3	0	2.065999947808450E+003	-1.6402532E+000
3	0	2.066499947795819E+003	-1.6424419E+000
3	0	2.066999947783188E+003	-1.6318332E+000
3	0	2.067499947770557E+003	-1.6296629E+000
3	0	2.067999947757926E+003	-1.6280162E+000
