mode	ox/red	error	control changes	time/s	control/V	Ewe/V	<I>/mA	(Q-Qo)/C	I Range	<Ece>/V	P/W	Ewe-Ece/V	
2	0	0	1	2.635525957836944E+002	-1.0367627E+000	-1.0366194E+000	-1.605104993250620E+000	-1.8627858E+000	39	5.0658900E-001	1.6638830E-003	-1.5432084E+000
2	0	0	1	2.638859957752720E+002	-1.0334288E+000	-1.0348233E+000	8.604712173719342E-001	-1.8628440E+000	39	4.9229246E-001	-8.9043565E-004	-1.5271158E+000
2	1	0	1	2.642193957668496E+002	-1.0300945E+000	-1.0300353E+000	3.481615956517814E+000	-1.8620526E+000	39	4.7115555E-001	-3.5861873E-003	-1.5011908E+000
2	1	0	1	2.645526957584298E+002	-1.0267618E+000	-1.0285894E+000	6.264693435270956E+000	-1.8603595E+000	39	4.4385290E-001	-6.4437971E-003	-1.4724423E+000
2	1	0	1	2.648860957500074E+002	-1.0234277E+000	-1.0234154E+000	9.137874325296622E+000	-1.8577158E+000	39	4.1164413E-001	-9.3518421E-003	-1.4350595E+000
2	1	0	1	2.652193957415875E+002	-1.0200948E+000	-1.0208275E+000	1.199772190420758E+001	-1.8541167E+000	38	3.7830845E-001	-1.2247605E-002	-1.3991359E+000
2	1	0	1	2.655527957331651E+002	-1.0167608E+000	-1.0188668E+000	1.490757484224476E+001	-1.8495617E+000	38	3.4746966E-001	-1.5188833E-002	-1.3663365E+000
2	1	0	1	2.658861957247427E+002	-1.0134267E+000	-1.0132176E+000	1.774008323786245E+001	-1.8440483E+000	38	3.2601660E-001	-1.7974565E-002	-1.3392341E+000
2	1	0	1	2.662195957163203E+002	-1.0100927E+000	-1.0107992E+000	1.991651892609991E+001	-1.8377025E+000	38	3.0803058E-001	-2.0131601E-002	-1.3188298E+000
2	1	0	1	2.665529957078979E+002	-1.0067586E+000	-1.0081718E+000	2.166305541904999E+001	-1.8307120E+000	38	2.8943220E-001	-2.1840081E-002	-1.2976040E+000
2	1	0	1	2.668863956994755E+002	-1.0034249E+000	-1.0037376E+000	2.314347619253090E+001	-1.8231823E+000	38	2.7157590E-001	-2.3229977E-002	-1.2753135E+000
2	1	0	1	2.672196956910557E+002	-1.0000917E+000	-1.0002646E+000	2.408385286274471E+001	-1.8152565E+000	38	2.5318420E-001	-2.4090227E-002	-1.2534488E+000
2	1	0	1	2.675529956826358E+002	-9.9675870E-001	-9.9687099E-001	2.487626661216292E+001	-1.8070462E+000	38	2.1292551E-001	-2.4798429E-002	-1.2097965E+000
2	1	0	1	2.678863956742134E+002	-9.9342483E-001	-9.9287605E-001	2.516500071286619E+001	-1.7986517E+000	38	-2.6504973E-001	-2.4985727E-002	-7.2782636E-001
2	1	0	1	2.682197956657910E+002	-9.9009067E-001	-9.8973697E-001	2.591640602621692E+001	-1.7900927E+000	38	-9.2238337E-001	-2.5650425E-002	-6.7353606E-002
2	1	0	1	2.685531956573686E+002	-9.8675668E-001	-9.8745495E-001	2.682453025895285E+001	-1.7812496E+000	38	-1.0231587E+000	-2.6488015E-002	3.5703719E-002
2	1	0	1	2.688865956489462E+002	-9.8342258E-001	-9.8311305E-001	2.773822538564349E+001	-1.7721014E+000	38	-1.0551012E+000	-2.7269812E-002	7.1988106E-002
2	1	0	1	2.692199956405238E+002	-9.8008889E-001	-9.8118073E-001	2.854888630726919E+001	-1.7626669E+000	38	-1.0663493E+000	-2.8011616E-002	8.5168540E-002
2	1	0	1	2.695532956321040E+002	-9.7675574E-001	-9.7698307E-001	2.926370736762777E+001	-1.7529821E+000	38	-1.0725214E+000	-2.8590146E-002	9.5538378E-002
2	1	0	1	2.698865956236841E+002	-9.7342283E-001	-9.7358710E-001	2.988937762260542E+001	-1.7430736E+000	38	-1.0753167E+000	-2.9099911E-002	1.0172957E-001
2	1	0	1	2.702199956152617E+002	-9.7008884E-001	-9.7082049E-001	3.029278613117009E+001	-1.7329923E+000	38	-1.0785023E+000	-2.9408857E-002	1.0768181E-001
2	1	0	1	2.705533956068393E+002	-9.6675462E-001	-9.6773571E-001	3.062281886564665E+001	-1.7227908E+000	38	-1.0822028E+000	-2.9634796E-002	1.1446708E-001
2	1	0	1	2.708867955984169E+002	-9.6342093E-001	-9.6388686E-001	3.083022732148561E+001	-1.7124996E+000	38	-1.0853082E+000	-2.9716851E-002	1.2142134E-001
2	1	0	1	2.712201955899945E+002	-9.6008658E-001	-9.6040487E-001	3.088681862704289E+001	-1.7021650E+000	38	-1.0875082E+000	-2.9663851E-002	1.2710333E-001
2	1	0	1	2.715535955815722E+002	-9.5675290E-001	-9.5735669E-001	3.092784817402037E+001	-1.6918157E+000	38	-1.0891207E+000	-2.9608982E-002	1.3176405E-001
2	1	0	1	2.718868955731523E+002	-9.5341980E-001	-9.5367175E-001	3.098026147817785E+001	-1.6814536E+000	38	-1.0906552E+000	-2.9545000E-002	1.3698345E-001
2	1	0	1	2.721368955668368E+002	-9.5091969E-001	-9.5184892E-001	3.110531511582485E+001	-1.6736630E+000	38	-1.0916656E+000	-2.9607560E-002	1.3981670E-001
2	1	0	0	2.722121955649345E+002	-9.4991910E-001	-9.4969606E-001	3.162056434986198E+001	-1.6713070E+000	38	-1.0933249E+000	-3.0029925E-002	1.4362884E-001
